start_index,p,gamma,beta
1,12,0.1826459778611347;0.33423994674491037;0.3602940379296318;0.37699266398942466;0.38401562401371286;0.39097219539619266;0.4051780084217836;0.42695739174336844;0.4620776174871079;0.51350395544994;0.5807215059513691;0.5841744007647441,0.3833148606032755;0.30941643505611993;0.28867883683137463;0.28247428847236683;0.2755222843754619;0.27122025694358654;0.2639424021602665;0.24446989130264493;0.21126527273044585;0.16599781064934982;0.10571808254433908;0.045834413834891057
