start_index,p,gamma,beta
1,12,3.352661934560378;3.4966099583221224;3.524617219036187;3.53470362312654;3.530664831760311;3.5463106084847222;3.559399232969427;3.5822192205669423;3.624450784353542;3.694571704991558;3.7047519127543254;3.7021351015608657,1.8644183610622616;1.7989102402826926;1.8081340693049808;1.7883695222438782;1.7987417954705116;1.7800315561115556;1.7728560649841383;1.76216490319472;1.7279929231497813;1.670824376758596;1.619497062096896;1.6138659181258763
