start_index,p,gamma,beta
1,5,3.4158616564297457;3.54369587200138;3.5578000315971647;3.579641447134659;3.6233753709288967,2.952942751146372;0.1626042854876895;2.984871675787656;0.14556695295538727;-0.09010474882810081
