start_index,p,gamma,beta
1,12,3.340538744810391;0.043684900175061436;0.24115455099117264;0.4932518404165283;0.8038244072762505;5.775122208280313;0.10409243179672997;2.345734433734277;3.9619589536945825;3.142726181474503;1.8201091406410852;1.8201091406410852,1.8689893485605917;2.0915557314313764;2.8750544008906687;1.2744488079976641;1.2372788040400597;1.113100566032128;1.1664849482790416;2.7346732838608196;2.2152782656518455;2.5895253431788783;0.05722420883733813;0.05722420883733813
