run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
warmstart,experiment,warmstart,2026-04-08T14:15:27,warmstart,main,false,5,6,11,1,0,1280,1234,0.784897456207,0.0,0.0,0,1,0,true,0,warm,1.0e-06,0.24096582955107926;0.37979466110396887;0.3974950945728711;0.3991884024058802;0.40105918771436383;0.40562161796665225;0.41809717670530444;0.4658053509742718;0.5342189191128699;0.5411419093316996;0.5406654219277071,0.22013034157600242;0.18538202552130936;0.17980862132888695;0.1764318145188431;0.17387533994884619;0.1729865930443121;0.16414384554687958;0.1353243968844811;0.09730470244031218;0.04679706131016982;0.04332627872360365
