start_index,p,gamma,beta
2,8,3.6408174658485315;5.740560695900724;0.46055221198390006;2.2565954435765225;0.14135831518527417;4.928172969626237;3.9754669983416204;3.2227064334070232,1.543953225267141;2.2086214615682516;0.09512460901820165;1.7335423767521174;-0.4011653549578487;-0.014155278910037603;2.7087371522491663;0.29001166654228333
