start_index,p,gamma,beta
1,11,3.351995878138867;0.356723194211888;0.3847613415879111;0.3918940101511457;0.39743233104557374;0.39983362840134673;0.4161284983671589;0.4471508512492588;0.5003695022230544;0.5626376718028993;0.568810859570358,1.8373013009738257;0.22677096341208447;0.2143388378987104;0.21852743451099796;0.21742536672576035;0.20955149530849956;0.20223271471740673;0.18544900030366568;0.14686757417097096;0.10008863248729032;0.041887369104224526
