start_index,p,gamma,beta
3,5,0.28076274829546194;0.4524654004279174;3.8727657971978626;-0.09447939142441618;2.2397039944203283,1.856600205492898;0.2589930263790604;1.3592651585922784;0.3310646784118398;3.048046586967393
