run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260331T232833-k4-d6-p1-15-r2-i320-s1234,cluster,slurm-987282-7,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,6,1,1,2,320,1234,0.650449645147,0.759277,0.573717,74,3,7,true,0,random,1.0e-06,3.6018124567450025,1.8047796500253757
20260331T232833-k4-d6-p1-15-r2-i320-s1234,cluster,slurm-987282-7,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,6,2,1,2,320,1234,0.706214179347,0.041163,0.023557,125,3,8,true,0,warm,1.0e-06,3.497963771639164;3.7067291909991353,1.8470446924645658;1.7431923079739249
20260331T232833-k4-d6-p1-15-r2-i320-s1234,cluster,slurm-987282-7,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,6,3,1,2,320,1234,0.740484176043,0.044922,0.037167,141,3,12,true,0,random,1.0e-06,3.449667969055532;0.4908465910482009;0.5544306613143942,1.8562350762203175;0.22381124394983004;0.1445682066654988
20260331T232833-k4-d6-p1-15-r2-i320-s1234,cluster,slurm-987282-7,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,6,4,1,2,640,1234,0.763757896260,0.141818,0.049092,218,3,13,true,0,warm,1.0e-06,3.4208655708864293;0.4460839780309737;0.49084531280542176;0.5485986527415612,1.8556416444013464;0.23410652026088047;0.2041218846415961;0.1263699786183802
20260331T232833-k4-d6-p1-15-r2-i320-s1234,cluster,slurm-987282-7,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,6,5,1,2,1280,1234,0.780932593685,0.539620,0.164038,336,3,17,true,0,warm,1.0e-06,3.4013100817998447;0.41931372009575396;0.44949498491735895;0.48648003424177527;0.5444136166097653,1.8541578803032022;0.23536642295208215;0.21637568692431375;0.1916630476180466;0.11292431283705398
20260331T232833-k4-d6-p1-15-r2-i320-s1234,cluster,slurm-987282-7,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,6,6,1,2,1280,1234,0.794189581095,1.925701,0.539144,444,3,21,true,0,warm,1.0e-06,3.3871884354880266;0.39976925957245873;0.42545185533067564;0.4451293539632573;0.4810500104893636;0.5418036092040266,1.8521178973388195;0.23381963224753058;0.2196941704676841;0.2066318521862044;0.1815909727666246;0.10238776644701279
20260331T232833-k4-d6-p1-15-r2-i320-s1234,cluster,slurm-987282-7,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,6,7,1,2,1280,1234,0.804756460561,9.000733,4.213238,361,3,38,true,0,warm,1.0e-06,3.3762790246602083;0.38477165762255644;0.408402617807971;0.4218568564881469;0.4384721412028556;0.4768931453195625;0.5403488128473567,1.849905831693943;0.23152796283032318;0.219178465978237;0.21245078140950988;0.19934823356740247;0.17283929365524622;0.09393039620026726
20260331T232833-k4-d6-p1-15-r2-i320-s1234,cluster,slurm-987282-7,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,6,8,1,2,1280,1234,0.813390728582,533.585376,497.129017,8132,3,265,true,0,warm,1.0e-06,3.3675753874907555;0.3727301872157457;0.39544002761814745;0.4057807785722434;0.4148556265891832;0.4325921023785981;0.474110186563161;0.5396367791706789,1.8477236787691673;0.22894787183934726;0.21742097582373338;0.21316103160668068;0.20755831794247856;0.19314682897906907;0.1650014863182609;0.08696212762960766
20260331T232833-k4-d6-p1-15-r2-i320-s1234,cluster,slurm-987282-7,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,6,9,1,2,1280,1234,0.820605414999,829.631662,548.153783,1741,3,23,true,0,warm,1.0e-06,3.3602437320577376;0.36218945656344265;0.38511005239303797;0.3946161997206837;0.39967736065189463;0.4083165062361459;0.4276748016014166;0.4764235779364715;0.5465012417937227,1.845270274883479;0.22596720006266593;0.21546179402088902;0.21247147963083404;0.20927833190991255;0.20266436664860188;0.18716269155931398;0.15804380240885285;0.08044101284526788
20260331T232833-k4-d6-p1-15-r2-i320-s1234,cluster,slurm-987282-7,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,6,10,1,2,1280,1234,0.826853317971,1700.031883,1697.282226,788,3,15,true,0,warm,1.0e-06,3.3562347310765195;0.3584425238601194;0.3822865437076035;0.3901476233671854;0.3939154594982893;0.4012574103180961;0.41923083315690934;0.4467551700762819;0.4989898723013265;0.5660162170888428,1.8449483229296764;0.22685537928705912;0.21652388227296065;0.21320649979864464;0.21337398885865927;0.21280586837655202;0.2073339392947213;0.18831587117330528;0.15247039755228842;0.07375851195801024
