start_index,p,gamma,beta
2,7,6.0115956644123925;5.690580965022431;2.295443061905641;1.589543448787061;3.8126403609541417;4.625914933522331;0.7709063333537132,2.812639774555297;3.0551896081899415;1.5658132160582268;1.8016070099878194;0.09970819067861501;3.1114396340058783;3.0440765905447873
