start_index,p,gamma,beta
3,6,5.852376320141329;0.8302399128149217;6.081559340681731;5.807927647812171;5.626264305214857;0.7960380660252871,1.4924151595543467;1.4273867520826786;1.8451130883984275;2.880133921219462;1.4765699519737372;1.6936145159182352
