start_index,p,gamma,beta
1,13,2.9515336418588065;2.8452661455920794;2.832490563770906;2.8033602871408205;2.8017074361302106;2.8333666159102187;2.776650273567872;2.747158578854997;2.6809522213738832;2.689207318578318;2.696417091017155;2.686834578654002;2.686834578654002,1.2685739147722181;1.350490675145187;1.38153394674642;1.3413946725506654;1.3655162492401518;1.3649800419411793;1.3902685952984102;1.4193097641348884;1.4603317770136819;1.5269055706721089;1.5248516864186201;1.523603697766167;1.523603697766167
