start_index,p,gamma,beta
1,12,0.23404721264171735;0.4009327502709028;0.4280355692703928;0.4338714342045367;0.4344974457347773;0.4475933019379508;0.45623411201709085;0.4772592368505933;0.5296213045085653;0.592843596170195;0.6370863029938064;0.6347917812988917,0.27738273614831704;0.2308269984176709;0.21358440059239572;0.2159015415434477;0.20847961390284173;0.21160822231254645;0.21010352011483163;0.1946234600483442;0.18058151276718837;0.11252904174807428;0.06552205179925982;0.03636455534723555
