start_index,p,gamma,beta
3,5,1.6829405679226865;3.141597218360024;4.452176865362717;6.241983801133092;2.542602162927678,1.0839079679431354;0.485971161942016;0.7458725561770105;2.627044177599336;1.719367024403381
