start,iteration,value,g_norm
2,1,-4.991272925087e-01,8.034443e-02
2,2,-5.079518242277e-01,4.620621e-02
2,3,-5.255182493993e-01,1.221024e-01
2,4,-5.285924587877e-01,1.335718e-01
2,5,-5.701979990968e-01,1.431589e-01
2,6,-6.103753868234e-01,3.946874e-01
2,7,-6.462805164582e-01,3.041356e-01
2,8,-6.588392924888e-01,2.834414e-01
2,9,-6.673369285814e-01,2.572956e-01
2,10,-6.846702868232e-01,1.175834e-01
2,11,-6.913374579846e-01,9.251331e-02
2,12,-7.023851164969e-01,1.083454e-01
2,13,-7.047078070316e-01,1.255469e-01
2,14,-7.087885747231e-01,1.102325e-01
2,15,-7.124173098277e-01,6.298745e-02
2,16,-7.132363820712e-01,3.613264e-02
2,17,-7.139004043944e-01,4.438492e-02
2,18,-7.148306786681e-01,3.845982e-02
2,19,-7.152816719260e-01,1.507871e-02
2,20,-7.154444123466e-01,1.131123e-02
2,21,-7.154967840594e-01,2.812964e-03
2,22,-7.155061961518e-01,2.512548e-03
2,23,-7.155379201802e-01,7.930385e-03
2,24,-7.155886293007e-01,2.946590e-03
2,25,-7.155954739127e-01,7.147319e-04
2,26,-7.155961050397e-01,1.005164e-03
2,27,-7.155986923853e-01,2.076891e-03
2,28,-7.156001897168e-01,1.238194e-03
2,29,-7.156012704363e-01,5.671835e-04
2,30,-7.156016918785e-01,6.400099e-04
2,31,-7.156045806902e-01,1.937842e-03
2,32,-7.156167939753e-01,3.669024e-03
2,33,-7.156206465672e-01,1.558243e-03
2,34,-7.156220112053e-01,6.682077e-04
2,35,-7.156223036346e-01,2.627944e-04
2,36,-7.156223120696e-01,2.627687e-04
2,37,-7.156226477165e-01,3.373514e-04
2,38,-7.156235925739e-01,1.260059e-03
2,39,-7.156253361294e-01,3.093964e-03
2,40,-7.159128505244e-01,7.698630e-02
2,41,-7.159144948688e-01,8.280685e-02
2,42,-7.168816096242e-01,8.362605e-02
2,43,-7.178937720366e-01,7.044725e-02
2,44,-7.235042297265e-01,1.153813e-01
2,45,-7.240475614627e-01,1.225252e-01
2,46,-7.268958783086e-01,1.086621e-01
2,47,-7.295925911683e-01,7.598694e-02
2,48,-7.315822720883e-01,2.305688e-02
2,49,-7.318797710617e-01,1.890193e-02
2,50,-7.320294997128e-01,1.869838e-02
2,51,-7.321014563290e-01,1.158176e-02
2,52,-7.322046610181e-01,1.173367e-02
2,53,-7.324423782743e-01,1.620212e-02
2,54,-7.325562762258e-01,9.830284e-03
2,55,-7.326037445927e-01,9.487424e-03
2,56,-7.326376468793e-01,5.553195e-03
2,57,-7.326565177946e-01,4.683328e-03
2,58,-7.326854998738e-01,5.817462e-03
2,59,-7.327172286553e-01,6.402791e-03
2,60,-7.327330240881e-01,5.251490e-03
2,61,-7.327518492943e-01,3.794460e-03
2,62,-7.327729252764e-01,7.224032e-03
2,63,-7.328040898956e-01,3.962115e-03
2,64,-7.328248221734e-01,2.245515e-03
2,65,-7.328350446134e-01,3.338512e-03
2,66,-7.328464218609e-01,3.298382e-03
2,67,-7.328507155529e-01,2.525826e-03
2,68,-7.328556731197e-01,2.184618e-03
2,69,-7.328746317656e-01,6.596658e-03
2,70,-7.329229726858e-01,7.681674e-03
2,71,-7.329997160294e-01,1.279889e-02
2,72,-7.330994361120e-01,2.167178e-02
2,73,-7.333716357962e-01,2.983497e-02
2,74,-7.337938073657e-01,2.828302e-02
2,75,-7.338369515076e-01,2.943689e-02
2,76,-7.341740376818e-01,3.351601e-02
2,77,-7.343636784766e-01,1.516692e-02
2,78,-7.346784620287e-01,1.912106e-02
2,79,-7.351023961813e-01,1.555018e-02
2,80,-7.352676245984e-01,1.651666e-02
2,81,-7.353999312937e-01,1.876886e-02
2,82,-7.356399278860e-01,1.564308e-02
2,83,-7.358014257241e-01,3.798267e-02
2,84,-7.360444826717e-01,1.812719e-02
2,85,-7.364176659305e-01,3.163225e-02
2,86,-7.365317494187e-01,9.804994e-03
2,87,-7.365689204597e-01,5.372386e-03
2,88,-7.365974733657e-01,1.128984e-02
2,89,-7.366362448933e-01,4.709480e-03
2,90,-7.366593549674e-01,3.967534e-03
2,91,-7.366647379217e-01,3.250404e-03
2,92,-7.366709296130e-01,2.446949e-03
2,93,-7.366725660704e-01,9.480542e-04
2,94,-7.366729573637e-01,3.487771e-04
2,95,-7.366730440957e-01,2.870318e-04
2,96,-7.366731307148e-01,3.877115e-04
2,97,-7.366730568752e-01,3.517260e-04
2,98,-7.366731936021e-01,1.939013e-04
2,99,-7.366734627739e-01,2.497568e-04
2,100,-7.366734861618e-01,6.441898e-04
2,101,-7.366736512040e-01,2.085019e-04
2,102,-7.366735330582e-01,1.493961e-04
2,103,-7.366736397298e-01,5.991818e-05
2,104,-7.366737266071e-01,5.964114e-05
2,105,-7.366736067889e-01,4.231911e-05
2,106,-7.366736596647e-01,5.263515e-05
2,107,-7.366736051716e-01,1.827521e-04
2,108,-7.366735414748e-01,7.797638e-05
2,109,-7.366736773377e-01,7.459112e-05
2,110,-7.366736127983e-01,6.022248e-05
2,111,-7.366736042657e-01,1.689314e-04
2,112,-7.366736222526e-01,2.714232e-04
2,113,-7.366737360360e-01,1.534380e-04
2,114,-7.366735530605e-01,1.391371e-04
2,115,-7.366739491688e-01,3.275929e-04
2,116,-7.366738617203e-01,4.760485e-04
2,117,-7.366742388461e-01,4.110413e-04
2,118,-7.366748688513e-01,3.874463e-03
2,119,-7.367710476381e-01,4.203692e-02
2,120,-7.368019831488e-01,2.878694e-02
2,121,-7.368818851424e-01,1.981684e-02
2,122,-7.369551218908e-01,1.745298e-02
2,123,-7.370693711603e-01,1.023043e-02
2,124,-7.371560122623e-01,1.129847e-02
2,125,-7.371988852564e-01,7.982342e-03
2,126,-7.372430640296e-01,9.130769e-03
2,127,-7.373153603243e-01,1.154801e-02
2,128,-7.373852906637e-01,1.414612e-02
2,129,-7.374589582105e-01,1.700851e-02
2,130,-7.375541893771e-01,7.680029e-03
2,131,-7.375950507083e-01,5.211497e-03
2,132,-7.376413545985e-01,7.736910e-03
2,133,-7.376717891347e-01,7.782577e-03
2,134,-7.376996891557e-01,5.657276e-03
2,135,-7.377131315527e-01,6.062619e-03
2,136,-7.377396749258e-01,5.789707e-03
2,137,-7.377665208869e-01,4.843667e-03
2,138,-7.377775030246e-01,3.163856e-03
2,139,-7.377868795433e-01,3.463486e-03
2,140,-7.378084976652e-01,4.697817e-03
2,141,-7.378184157435e-01,5.858010e-03
2,142,-7.378328764317e-01,4.402856e-03
2,143,-7.378516290668e-01,6.214366e-03
2,144,-7.378671356114e-01,7.403464e-03
2,145,-7.379084851295e-01,8.577908e-03
2,146,-7.379672009373e-01,9.035426e-03
2,147,-7.379950484800e-01,9.137825e-03
2,148,-7.380787085329e-01,9.803111e-03
2,149,-7.381121489361e-01,1.042565e-02
2,150,-7.381517487269e-01,1.400911e-02
2,151,-7.382165003079e-01,1.368323e-02
2,152,-7.382873827128e-01,1.725711e-02
2,153,-7.384495989824e-01,1.615913e-02
2,154,-7.385568048065e-01,1.744860e-02
2,155,-7.386498199237e-01,1.032152e-02
2,156,-7.387516596023e-01,8.445883e-03
2,157,-7.387756549360e-01,8.267484e-03
2,158,-7.388298805110e-01,4.551453e-03
2,159,-7.388426344203e-01,3.815930e-03
2,160,-7.388508727357e-01,2.146672e-03
2,161,-7.388660814980e-01,7.302519e-03
2,162,-7.388876081647e-01,6.575335e-03
2,163,-7.389230528047e-01,6.497776e-03
2,164,-7.389770701415e-01,4.791851e-03
2,165,-7.389844892284e-01,2.227297e-03
2,166,-7.389889351665e-01,2.120028e-03
2,167,-7.389924080815e-01,1.892516e-03
2,168,-7.389998918049e-01,1.851189e-03
2,169,-7.390074450648e-01,2.249433e-03
2,170,-7.390132278193e-01,3.004537e-03
2,171,-7.390245531407e-01,4.721255e-03
2,172,-7.390352573692e-01,3.906830e-03
2,173,-7.390404992901e-01,3.160583e-03
2,174,-7.390500493845e-01,2.452216e-03
2,175,-7.390603835320e-01,1.641009e-03
2,176,-7.390650531102e-01,1.377250e-03
2,177,-7.390660232284e-01,1.266380e-03
2,178,-7.390680624752e-01,2.087714e-03
2,179,-7.390730083041e-01,1.818280e-03
2,180,-7.390750539998e-01,1.075550e-03
2,181,-7.390763869167e-01,1.328033e-03
2,182,-7.390784932296e-01,9.520691e-04
2,183,-7.390798904614e-01,1.548477e-03
2,184,-7.390810549697e-01,1.215631e-03
2,185,-7.390816485768e-01,7.486779e-04
2,186,-7.390822475339e-01,3.533028e-04
2,187,-7.390821259261e-01,2.712938e-04
2,188,-7.390821447451e-01,1.633824e-04
2,189,-7.390821222623e-01,7.376960e-05
2,190,-7.390821474783e-01,5.913898e-05
2,191,-7.390821609345e-01,5.529460e-05
2,192,-7.390821744593e-01,5.932472e-05
2,193,-7.390820947209e-01,3.025216e-05
2,194,-7.390821899364e-01,2.398062e-05
2,195,-7.390821814223e-01,1.363154e-05
2,196,-7.390821802075e-01,1.682062e-05
2,197,-7.390820576369e-01,1.543660e-05
2,198,-7.390822401454e-01,9.635374e-06
2,199,-7.390820719392e-01,4.447647e-06
2,200,-7.390821261492e-01,4.100613e-06
2,201,-7.390822742281e-01,6.426126e-06
2,202,-7.390822378122e-01,2.822606e-06
2,203,-7.390821120892e-01,2.651941e-06
2,204,-7.390821983071e-01,2.737623e-06
2,205,-7.390822119059e-01,3.444613e-06
2,206,-7.390820925205e-01,3.403984e-06
2,207,-7.390822368805e-01,3.954628e-06
2,208,-7.390821820761e-01,1.851469e-06
2,209,-7.390821060083e-01,3.352761e-06
2,210,-7.390822546294e-01,4.413421e-06
2,211,-7.390821440737e-01,3.639841e-06
2,212,-7.390821421367e-01,3.034249e-06
2,213,-7.390821187981e-01,2.464978e-06
2,214,-7.390820934398e-01,3.873371e-06
