start_index,p,gamma,beta
2,7,6.070750555726668;5.686840254056137;0.91384104457949;0.10097082808231596;4.5609215021948675;4.788192367997875;2.445564640744315,2.7022484304244907;3.038315866545417;1.382972012378283;2.3491320390228436;-6.2778898640185756e-6;3.5774242086867782;3.0379473947007787
