start_index,p,gamma,beta
3,5,0.21050472802688913;0.13716365292891786;3.6115783078999595;-3.259305359515286;0.6726429789449998,0.9075192929224905;0.47133994882663294;-0.5339716670888395;-0.27985927647024106;3.291005778992595
