start,iteration,value,g_norm
2,1,-4.999844482857e-01,7.173117e-04
2,2,-5.000000234772e-01,1.692889e-06
2,3,-5.572076444127e-01,1.869067e-01
2,4,-5.628440777422e-01,2.089056e-01
2,5,-5.764555116864e-01,1.859303e-01
2,6,-6.317995870548e-01,1.847576e-01
2,7,-6.436978696252e-01,1.036788e-01
2,8,-6.623944242353e-01,1.215255e-01
2,9,-6.662037726487e-01,1.018938e-01
2,10,-6.738010265792e-01,5.556533e-02
2,11,-6.761196422794e-01,3.825015e-02
2,12,-6.765968243860e-01,1.759741e-02
2,13,-6.766709945430e-01,7.195772e-03
2,14,-6.767099486292e-01,5.223876e-03
2,15,-6.767354770586e-01,2.865442e-03
2,16,-6.767408837034e-01,3.350651e-03
2,17,-6.778028616799e-01,5.679121e-02
2,18,-6.778071257368e-01,5.793879e-02
2,19,-6.782886694880e-01,8.143452e-02
2,20,-6.822021723967e-01,1.136153e-01
2,21,-6.905975047724e-01,8.585656e-02
2,22,-6.972856080118e-01,6.592378e-02
2,23,-7.015359080266e-01,1.166432e-01
2,24,-7.039958142966e-01,9.427627e-02
2,25,-7.050526736357e-01,6.802755e-02
2,26,-7.059362775882e-01,1.352116e-02
2,27,-7.060419783140e-01,6.241751e-03
2,28,-7.060620098638e-01,3.867157e-03
2,29,-7.060668833851e-01,2.253878e-03
2,30,-7.060754485015e-01,5.568885e-03
2,31,-7.071278770150e-01,2.622691e-02
2,32,-7.076075266209e-01,8.816231e-03
2,33,-7.077985503420e-01,9.482866e-03
2,34,-7.078478341481e-01,2.580546e-03
2,35,-7.078492567921e-01,5.555416e-04
2,36,-7.078493497531e-01,1.085360e-04
2,37,-7.078493542123e-01,2.284842e-05
2,38,-7.078493543451e-01,1.763734e-06
2,39,-7.078493543464e-01,1.274870e-07
