start,kind,iteration,value,g_norm
1,warm,1,-6.377512507434e-01,2.980325e-01
1,warm,2,-6.726357842672e-01,8.878459e-02
1,warm,3,-6.755476707009e-01,6.212959e-02
1,warm,4,-6.766266121246e-01,1.295657e-02
1,warm,5,-6.767125802208e-01,5.368600e-03
1,warm,6,-6.767249711667e-01,9.592977e-04
1,warm,7,-6.767253819924e-01,6.710773e-05
1,warm,8,-6.767253834828e-01,4.912501e-07
2,random,1,-5.138717060444e-01,3.450416e-01
2,random,2,-6.310710519998e-01,2.058969e-01
2,random,3,-6.472580387695e-01,1.485215e-01
2,random,4,-6.541691969101e-01,2.399628e-01
2,random,5,-6.691786402271e-01,1.093462e-01
2,random,6,-6.761845389055e-01,3.672846e-02
2,random,7,-6.767055800605e-01,9.196526e-03
2,random,8,-6.767252591398e-01,5.383161e-04
2,random,9,-6.767253522356e-01,2.367570e-04
2,random,10,-6.767253833888e-01,1.568140e-05
2,random,11,-6.767253834828e-01,2.705182e-08
3,random,1,-4.979064278679e-01,2.659756e-02
3,random,2,-4.999956060149e-01,1.363172e-04
3,random,3,-4.999995868032e-01,1.844663e-05
3,random,4,-4.999999868233e-01,1.434494e-06
3,random,5,-5.000000315671e-01,1.539342e-06
3,random,6,-5.000000407933e-01,1.839585e-06
3,random,7,-5.000000546537e-01,2.154344e-06
3,random,8,-5.000000711157e-01,2.875990e-06
3,random,9,-5.000001008512e-01,6.014980e-06
3,random,10,-5.000001352908e-01,1.134634e-05
3,random,11,-5.000001971135e-01,2.736822e-05
3,random,12,-5.000266689235e-01,5.626642e-04
3,random,13,-5.000266711860e-01,5.613574e-04
3,random,14,-5.836780167237e-01,3.315006e-01
3,random,15,-6.002756570968e-01,2.482699e-01
3,random,16,-6.188235583128e-01,2.756284e-01
3,random,17,-6.247191775330e-01,2.972467e-01
3,random,18,-6.373389253395e-01,2.831892e-01
3,random,19,-6.623842343871e-01,5.433762e-02
3,random,20,-6.642525882800e-01,2.361000e-02
3,random,21,-6.645532316806e-01,9.982160e-03
3,random,22,-6.645717025080e-01,8.528234e-04
3,random,23,-6.645718887728e-01,8.135262e-05
3,random,24,-6.645718908143e-01,2.295654e-06
3,random,25,-6.645718908184e-01,7.187214e-09
