start,iteration,value,g_norm
3,1,-5.000039221286e-01,1.521819e-04
3,2,-5.006973313425e-01,7.882172e-03
3,3,-5.008123365377e-01,5.066598e-03
3,4,-5.037781541732e-01,1.112752e-02
3,5,-5.322834436911e-01,1.296584e-01
3,6,-5.329690417727e-01,1.169627e-01
3,7,-5.519647770916e-01,1.834994e-01
3,8,-5.534334982091e-01,2.469442e-01
3,9,-6.159412332764e-01,2.582492e-01
3,10,-6.353229788423e-01,2.668856e-01
3,11,-6.522560655975e-01,1.194478e-01
3,12,-6.645924248423e-01,9.436422e-02
3,13,-6.689505869328e-01,8.747424e-02
3,14,-6.753418353323e-01,1.805848e-01
3,15,-6.806820747060e-01,1.779356e-01
3,16,-6.874907598241e-01,1.392620e-01
3,17,-6.919093339790e-01,6.723598e-02
3,18,-6.930981891407e-01,5.047790e-02
3,19,-6.962189058464e-01,5.607639e-02
3,20,-6.992106881996e-01,4.315905e-02
3,21,-7.004431287593e-01,4.612914e-02
3,22,-7.011405484403e-01,3.338131e-02
3,23,-7.019661962689e-01,2.922448e-02
3,24,-7.027872614150e-01,3.399560e-02
3,25,-7.035195080485e-01,3.174474e-02
3,26,-7.037609436128e-01,1.488415e-02
3,27,-7.038377860071e-01,7.618757e-03
3,28,-7.038670159661e-01,9.415631e-03
3,29,-7.039223171389e-01,1.111733e-02
3,30,-7.039950855566e-01,5.908236e-03
3,31,-7.040245841681e-01,6.434425e-03
3,32,-7.040494647056e-01,6.145681e-03
3,33,-7.040970590675e-01,6.555895e-03
3,34,-7.041213898567e-01,4.862594e-03
3,35,-7.041440263533e-01,4.150753e-03
3,36,-7.041553772867e-01,5.452478e-03
3,37,-7.041589494697e-01,1.807263e-03
3,38,-7.041585917157e-01,1.508686e-03
3,39,-7.041596343618e-01,1.518419e-03
3,40,-7.041630184806e-01,2.255930e-03
3,41,-7.041732300478e-01,3.931057e-03
3,42,-7.042055895014e-01,4.593718e-03
3,43,-7.042256297209e-01,5.402089e-03
3,44,-7.042423059928e-01,4.422589e-03
3,45,-7.042607228397e-01,3.401031e-03
3,46,-7.042743201264e-01,3.330019e-03
3,47,-7.042806695925e-01,3.185882e-03
3,48,-7.042825787303e-01,1.860746e-03
3,49,-7.042851587752e-01,9.019966e-04
3,50,-7.042844692514e-01,5.030609e-04
3,51,-7.042842224676e-01,3.854555e-04
3,52,-7.042843636269e-01,8.352492e-04
3,53,-7.042845928793e-01,5.412891e-04
3,54,-7.042837625291e-01,4.878994e-04
3,55,-7.042856537159e-01,8.668208e-04
3,56,-7.042873765884e-01,5.748489e-04
3,57,-7.042869395180e-01,4.611258e-04
3,58,-7.042876179204e-01,9.444945e-04
3,59,-7.042890890206e-01,2.265049e-03
3,60,-7.042892374169e-01,1.406111e-03
3,61,-7.042893727613e-01,1.069573e-03
3,62,-7.042954143758e-01,3.227127e-03
3,63,-7.043145250266e-01,4.362660e-03
3,64,-7.043294534612e-01,4.465327e-03
3,65,-7.043462022505e-01,4.460077e-03
3,66,-7.043535037050e-01,3.304775e-03
3,67,-7.043591647661e-01,1.005053e-03
3,68,-7.043610015401e-01,1.587250e-03
3,69,-7.043624146928e-01,1.892967e-03
3,70,-7.043628234253e-01,1.051793e-03
3,71,-7.043635417657e-01,1.255772e-03
3,72,-7.043647535096e-01,1.276266e-03
3,73,-7.043665357483e-01,9.750229e-04
3,74,-7.043671188668e-01,1.066398e-03
3,75,-7.043691667432e-01,2.043007e-03
3,76,-7.043709675280e-01,1.270982e-03
3,77,-7.043695841130e-01,9.640303e-04
3,78,-7.043691511334e-01,4.285999e-04
3,79,-7.043691874938e-01,5.599334e-04
3,80,-7.043698565105e-01,7.417188e-04
3,81,-7.043695358199e-01,4.855467e-04
3,82,-7.043696258238e-01,5.929785e-04
3,83,-7.043712548120e-01,4.568443e-04
3,84,-7.043708943615e-01,3.377461e-04
3,85,-7.043707263778e-01,5.142639e-04
3,86,-7.043704064251e-01,2.250580e-04
3,87,-7.043710842437e-01,5.228639e-04
3,88,-7.043706013295e-01,5.440460e-04
3,89,-7.043699265893e-01,6.251163e-04
3,90,-7.043723507475e-01,4.055563e-04
