start_index,p,gamma,beta
2,8,3.3592094329669875;5.757364047378433;0.1278262868727698;2.620837260203689;0.06717108344928638;6.21425153412865;3.671747352015066;3.1878716776044396,1.9516128190982902;2.9749900275787526;0.5118751368455549;2.381477558399754;-0.3898522806280877;-0.7019969723366579;2.056697385348034;0.34540163525673523
