start_index,p,gamma,beta
3,9,2.7951966527803034;2.500160014346306;1.6297315338780114;-0.0008807901276285115;1.7795360342887387;2.4513159049418203;4.592376093254026;3.0351881525876196;2.9253417404654836,1.462666900558512;1.024208527294564;2.9333396770104057;1.7796932010968753;0.25423057059460796;1.7373722094121555;1.476827806019216;1.533738241933165;1.6294278411309868
