run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260404T213424-k4-d7-p8-8-r2-i320-s1234,experiment,unknown,2026-04-04T21:34:24,f354eb1347b61745b2131a6750a8faeac4d3e8c0,main,true,4,7,8,1,2,1280,1234,0.768676604400,3214.683606,0.161208,20746,5,0,true,2,retry,1.0e-04,3.3658992209476395;0.3630331703584906;0.3861700450833144;0.5577656843872455;0.057809708671107476;6.12840410498756;0.5488551386394673;2.428956594409094,1.2895433225455464;1.336203437850664;1.3510569321227506;1.944096165341088;1.4214828215872661;2.666859156306534;1.4729272945104013;1.4932433154146987
