start_index,p,gamma,beta
1,8,3.3658992209476395;0.3630331703584906;0.3861700450833144;0.5577656843872455;0.057809708671107476;6.12840410498756;0.5488551386394673;2.428956594409094,1.2895433225455464;1.336203437850664;1.3510569321227506;1.944096165341088;1.4214828215872661;2.666859156306534;1.4729272945104013;1.4932433154146987
