start_index,p,gamma,beta
1,10,6.04781212873083;5.888510955419404;5.859613720799676;5.849453228837441;5.844710276033084;5.839036523005966;5.831204616353161;5.8021109147183365;5.745187552831144;5.659561629457051,1.2985406512337063;1.3472466508699357;1.3575679922511845;1.3591853260555207;1.360027838053157;1.362910236492109;1.3692055896941375;1.3853661731519782;1.4148270800420246;1.494225543337557
