start_index,p,gamma,beta
2,7,5.968795910736091;5.7737708263475165;0.49502676417243807;2.787101447476957;3.812178510507125;5.008245831612306;1.202933909447322,2.839886786641317;2.6636906899573662;1.5274664324814762;1.155575996847368;0.40435142339788094;3.1402580029407248;2.858736251256582
