start_index,p,gamma,beta
3,9,2.035660582304624;1.2535482443798203;0.6926488028135591;2.917581023337506;0.5656225772652547;2.981103358557359;4.125208015981612;3.2493533908078196;2.937138674637192,1.5673128851498133;2.0603657020863135;3.2436769091852677;1.9660299338084262;0.40401847217897036;1.7404151890765314;1.1861967380304892;1.4624502321645534;1.9893548313530207
