start_index,p,gamma,beta
2,6,7.160076771736952;6.898663447125973;2.9375619296309314;-0.05628242974811357;2.3858623165045287;2.9904488753159866,1.4083263412439417;1.5415548330378939;3.196360053508082;2.9961385281869384;2.189669659761853;0.30740403578453807
