start_index,p,gamma,beta
2,5,2.972369906993847;6.751976012215974;0.6993098772971139;2.0294975960673196;3.242093203995068,0.885555565346444;2.8511724498262003;3.033141033356634;1.7442257862604822;1.8602588749243598
