start_index,p,gamma,beta
2,9,3.8656419054657953;2.3332393762854533;2.561910520956409;0.933835944808267;5.876732359693827;2.5241424090624407;6.212306169971682;0.2761521471951045;4.669475728721111,3.19118636759639;2.202935219090504;2.8808097563919133;-0.06866037035765947;2.9722416137886127;0.3701937679033943;2.522775412175229;3.235076785838477;3.195248661470902
