start,iteration,value,g_norm
3,1,-5.000746468074e-01,1.499494e-03
3,2,-5.021528439281e-01,4.149720e-02
3,3,-5.026486146980e-01,3.425642e-02
3,4,-5.119384147644e-01,6.652498e-02
3,5,-5.866937391443e-01,2.322932e-01
3,6,-5.987130717415e-01,5.799128e-01
3,7,-6.099695497574e-01,5.249607e-01
3,8,-6.179171945593e-01,7.209502e-01
3,9,-6.507572886679e-01,1.177919e-01
3,10,-6.538482165192e-01,8.834497e-02
3,11,-6.555863933576e-01,8.068660e-02
3,12,-6.568499639743e-01,5.523099e-02
3,13,-6.574743227485e-01,4.338871e-02
3,14,-6.576995060825e-01,3.875574e-02
3,15,-6.579812502853e-01,3.042022e-02
3,16,-6.619365394429e-01,9.634606e-02
3,17,-6.620412764503e-01,9.341176e-02
3,18,-6.621546660447e-01,5.290794e-02
3,19,-6.624503629034e-01,1.257172e-02
3,20,-6.624713591577e-01,2.559067e-03
3,21,-6.624737597060e-01,1.177182e-03
3,22,-6.624739455979e-01,1.847892e-04
3,23,-6.624739483112e-01,1.882175e-06
3,24,-6.624739483054e-01,1.516560e-07
2,25,-7.041258651689e-01,7.500830e-09
