run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260331T232833-k7-d8-p1-15-r2-i320-s1234,cluster,slurm-987275-15,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,7,8,1,1,2,320,1234,0.647730808612,0.717297,0.531412,98,3,8,true,0,random,1.0e-06,2.7120891499491897,1.7293931199944268
20260331T232833-k7-d8-p1-15-r2-i320-s1234,cluster,slurm-987275-15,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,7,8,2,1,2,320,1234,0.702648639882,0.041134,0.037735,131,3,17,true,0,random,1.0e-06,2.79548318438314;3.629263049276016,1.7428256595711131;0.11916848954449089
20260331T232833-k7-d8-p1-15-r2-i320-s1234,cluster,slurm-987275-15,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,7,8,3,1,2,320,1234,0.736252836860,0.060614,0.038693,198,3,11,true,0,warm,1.0e-06,2.834211553711539;3.5748312443803663;3.605764487360887,1.741678889839569;0.1441006861113499;0.10225687083928735
20260331T232833-k7-d8-p1-15-r2-i320-s1234,cluster,slurm-987275-15,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,7,8,4,1,2,640,1234,0.759208520320,0.056701,0.055315,43,3,13,true,0,warm,1.0e-06,2.8566134250412434;3.5413987793911668;3.558612400545588;3.5913627571618947,1.737531763084981;0.1450176901543966;0.13608645941496705;0.09090423953089392
20260331T232833-k7-d8-p1-15-r2-i320-s1234,cluster,slurm-987275-15,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,7,8,5,1,2,1280,1234,0.776148485417,0.388324,0.189424,254,3,19,true,0,warm,1.0e-06,2.8720123272843345;3.521670244824041;3.5286672598371;3.5445416783419654;3.581227525826079,1.7338651826806128;0.14263625020881046;0.13949237710952309;0.13099845631024798;0.08241468032444393
20260331T232833-k7-d8-p1-15-r2-i320-s1234,cluster,slurm-987275-15,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,7,8,6,1,2,1280,1234,0.789241443381,53.435654,19.710682,10663,3,89,true,0,warm,1.0e-06,2.8829830677361983;3.5077251966059078;3.5109885405548034;3.5143812205216625;3.5326720914072176;3.573910222298009,1.7308108438122187;0.1394468608704673;0.13866883534492386;0.13684239309243748;0.12660993715358781;0.07555980247933844
20260331T232833-k7-d8-p1-15-r2-i320-s1234,cluster,slurm-987275-15,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,7,8,7,1,2,1280,1234,0.799904225463,35.129763,35.082836,1033,3,28,true,0,warm,1.0e-06,2.895111139130266;3.4930516968445002;3.4974520898598143;3.4987068282723226;3.5010190794588376;3.527421306006796;3.5709147696996455,1.726329820678636;0.1350104464519801;0.13671887304576447;0.1378621675706216;0.1359411564022978;0.1236111865456419;0.06981206555111226
20260331T232833-k7-d8-p1-15-r2-i320-s1234,cluster,slurm-987275-15,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,7,8,8,1,2,1280,1234,0.817282355859,224.590437,18.613588,2292,3,2,true,0,warm,1.0e-06,2.894467097575622;3.4938833323750367;3.4978255708588186;3.4986969437773934;3.5010647338111065;3.5288002749651026;3.56715833396379;3.5712731235986754,1.7246801476243994;0.13361198155616136;0.13420897588035408;0.13710067918779997;0.13407872095997503;0.12136997288880026;0.0926696051064975;0.04845303727115915
20260331T232833-k7-d8-p1-15-r2-i320-s1234,cluster,slurm-987275-15,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,7,8,9,1,2,1280,1234,2.225963324367,755.061534,125.188642,1164,3,2,true,0,warm,1.0e-06,2.894467097575622;3.4938833323750367;3.4978255708588186;3.4986969437773934;3.5010647338111065;3.5288002749651026;3.56715833396379;3.5712731235986754;3.5712731235986754,1.7246801476243996;0.13361198155616164;0.13420897588035408;0.13710067918780008;0.134078720959975;0.12136997288880037;0.0926696051064974;0.048453037271159155;0.04845303727115913
20260331T232833-k7-d8-p1-15-r2-i320-s1234,cluster,slurm-987275-15,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,7,8,10,1,2,1280,1234,0.500000000000,42.446645,4.607497,13,3,0,true,0,random,1.0e-06,1.61243053442182;4.891261424814376;5.1943802351094535;6.266014035468912;1.668736643809019;3.0615044849842237;1.5708647905684523;5.6439978919294225;1.2804298169192745;2.9941157773869986,2.3139167287592675;2.6739246349665624;2.2569166624606254;1.658749576245168;1.4330101120569336;1.1350798942892324;0.21351824332060199;2.142326287523041;1.3204093672773445;0.5022457041922991
