start_index,p,gamma,beta
3,6,-0.25532794938373576;1.8171634411511561;4.787969164691442;6.519444209335647;3.236623169960058;2.603688326438937,0.003132091093918395;-3.141593171580846;2.481149992172791;6.614837417394076;5.416874254960409;-4.570959011270461
