start_index,p,gamma,beta
1,12,1.61243053442182;4.891261424814376;5.1943802351094535;6.266014035468912;1.668736643809019;3.0615044849842237;1.5708647905684523;5.6439978919294225;1.2804298169192745;2.9941157773869986;2.9941157773869986;2.9941157773869986,2.3139167287592675;2.6739246349665624;2.2569166624606254;1.658749576245168;1.4330101120569336;1.1350798942892324;0.21351824332060199;2.142326287523041;1.3204093672773445;0.5022457041922991;0.5022457041922991;0.5022457041922991
