start_index,p,gamma,beta
3,5,0.5918366466758198;0.17060685825446048;4.506420751863075;-5.69405664822182e-7;0.599348717446057,1.4930934245954612;0.17932476386101387;0.6782819035783756;0.8759963624472981;3.045760977303139
