start,iteration,value,g_norm
1,1,-7.981209496635e-01,1.989207e-01
1,2,-8.018403053400e-01,1.412573e-01
1,3,-8.047998858822e-01,2.299118e-02
1,4,-8.051996526287e-01,2.108669e-02
1,5,-8.059777089487e-01,2.397108e-02
1,6,-8.062625046104e-01,1.558113e-02
1,7,-8.064373364356e-01,1.086617e-02
1,8,-8.065488183301e-01,5.485535e-03
1,9,-8.065523962548e-01,5.159889e-03
1,10,-8.065579757408e-01,5.979538e-03
1,11,-8.065500213375e-01,5.439758e-03
1,12,-8.065503597159e-01,5.746841e-03
1,13,-8.065365918228e-01,5.609512e-03
1,14,-8.065336910075e-01,5.440485e-03
1,15,-8.065484182580e-01,5.450456e-03
1,16,-8.065484182580e-01,5.450456e-03
