start_index,p,gamma,beta
3,6,5.953877343881043;2.5069117558700715;6.167180434649159;6.440400295816383;5.40962785930691;2.3578403659624754,1.6707998225190703;1.0033177327543785;1.707111793181916;3.227341305934699;1.4234915608809453;1.6794325927528848
