run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260401T141240-k3-d6-p1-14-r2-i320-s1234,experiment,unknown,2026-04-01T14:12:40,02be106567d71e109a1ef69dcbeb853e296a5290,results/qaoa-beast-20260331,true,3,6,1,1,2,320,1234,0.640718868498,2.854041,2.478551,52,3,9,true,0,random,1.0e-06,0.44225821680268584,0.2883436771122114
20260401T141240-k3-d6-p1-14-r2-i320-s1234,experiment,unknown,2026-04-01T14:12:40,02be106567d71e109a1ef69dcbeb853e296a5290,results/qaoa-beast-20260331,true,3,6,2,1,2,320,1234,0.691798945824,2.983154,0.057185,90,3,8,true,0,warm,1.0e-06,0.3379760824287794;0.5647236152484902,0.35602525206896685;0.2092925881761656
20260401T141240-k3-d6-p1-14-r2-i320-s1234,experiment,unknown,2026-04-01T14:12:40,02be106567d71e109a1ef69dcbeb853e296a5290,results/qaoa-beast-20260331,true,3,6,3,1,2,320,1234,0.723248754631,3.621456,0.076686,142,3,9,true,0,warm,1.0e-06,0.2897617588353273;0.4871176455449775;0.558715271502021,0.3774763069607525;0.28269043367223506;0.17204986609769293
20260401T141240-k3-d6-p1-14-r2-i320-s1234,experiment,unknown,2026-04-01T14:12:40,02be106567d71e109a1ef69dcbeb853e296a5290,results/qaoa-beast-20260331,true,3,6,4,1,2,640,1234,0.744482066639,13.166622,2.321860,148,3,11,true,0,warm,1.0e-06,0.25994383170031105;0.44045990512305844;0.4928899323005626;0.5581327880597226,0.38260527285282997;0.3051273714544864;0.25128281000245606;0.147946669198929
20260401T141240-k3-d6-p1-14-r2-i320-s1234,experiment,unknown,2026-04-01T14:12:40,02be106567d71e109a1ef69dcbeb853e296a5290,results/qaoa-beast-20260331,true,3,6,5,1,2,1280,1234,0.760163659266,24.930733,0.498641,403,3,14,true,0,warm,1.0e-06,0.23947612162718535;0.41160609534010595;0.4482413428492515;0.49429214200287525;0.5582227983371922,0.38539726064808316;0.3127747995500904;0.27543175566785505;0.23138093856285702;0.13044542653250954
20260401T141240-k3-d6-p1-14-r2-i320-s1234,experiment,unknown,2026-04-01T14:12:40,02be106567d71e109a1ef69dcbeb853e296a5290,results/qaoa-beast-20260331,true,3,6,6,1,2,1280,1234,0.772240853017,25.435223,1.105914,410,3,17,true,0,warm,1.0e-06,0.22435199280888782;0.39007229398668064;0.4218419284244019;0.44866530155830636;0.4938514187778647;0.5587971107776849,0.38609390412377304;0.3154313514721425;0.2854819206948153;0.2587043680641444;0.2155814335399689;0.11710074287297165
20260401T141240-k3-d6-p1-14-r2-i320-s1234,experiment,unknown,2026-04-01T14:12:40,02be106567d71e109a1ef69dcbeb853e296a5290,results/qaoa-beast-20260331,true,3,6,7,1,2,1280,1234,0.781862673769,34.399195,4.934570,582,3,24,true,0,warm,1.0e-06,0.21253269983070763;0.37354258562922593;0.4028327336342363;0.4230912487938;0.44626667369920237;0.49383930634915174;0.559768931096866,0.3859248956205413;0.31590747290790205;0.2893027891843241;0.2718768800633365;0.24577003271479558;0.20232163867523023;0.10657487326827156
20260401T141240-k3-d6-p1-14-r2-i320-s1234,experiment,unknown,2026-04-01T14:12:40,02be106567d71e109a1ef69dcbeb853e296a5290,results/qaoa-beast-20260331,true,3,6,8,1,2,1280,1234,0.789729626457,178.144230,24.918752,1126,3,28,true,0,warm,1.0e-06,0.20304287007620392;0.3601865650078163;0.3883722779093325;0.4052407182924916;0.4206215844106958;0.44394611057920025;0.49469874957352006;0.5611166080373666,0.38527202139911054;0.3151914935630119;0.2903491690637127;0.2774741970565377;0.26169848556214265;0.23485972517657702;0.19077358100436873;0.09793860616667352
20260401T141240-k3-d6-p1-14-r2-i320-s1234,experiment,unknown,2026-04-01T14:12:40,02be106567d71e109a1ef69dcbeb853e296a5290,results/qaoa-beast-20260331,true,3,6,9,1,2,1280,1234,0.796296627353,558.984755,166.874362,1123,3,52,true,0,warm,1.0e-06,0.1952136504879559;0.34908761874109;0.3767986136414096;0.3919792594858121;0.402935880143583;0.4177730369098514;0.4424947036018475;0.4963612743864163;0.5628543555938218,0.3843722312705258;0.3139233448480094;0.28999131654029553;0.2796642467773775;0.2689432132726291;0.2532665972464412;0.2251383214528345;0.18049874209134043;0.09066790742297313
20260401T141240-k3-d6-p1-14-r2-i320-s1234,experiment,unknown,2026-04-01T14:12:40,02be106567d71e109a1ef69dcbeb853e296a5290,results/qaoa-beast-20260331,true,3,6,10,1,2,1280,1234,0.801875873877,6245.968228,4447.709801,2742,3,46,true,0,warm,1.0e-06,0.18859099683365085;0.3395751321866143;0.3671135298195639;0.38140593110410964;0.38988716644913574;0.39948204690409594;0.4154789425313905;0.4418247786798601;0.4984367614060668;0.5646541445918746,0.38331779336383176;0.3123121846793622;0.28887294417287834;0.2799648629223545;0.27225056995042407;0.2620362304689928;0.24574324001682368;0.2162964249270723;0.1713214082514946;0.08450277830071498
20260401T141240-k3-d6-p1-14-r2-i320-s1234,experiment,unknown,2026-04-01T14:12:40,02be106567d71e109a1ef69dcbeb853e296a5290,results/qaoa-beast-20260331,true,3,6,11,1,0,1280,1234,0.806548418258,8151.900749,8139.949594,528,1,15,true,0,warm,1.0e-05,0.18358819909799542;0.3342411166868309;0.36230874845773764;0.3776604199093596;0.384055558783995;0.39100131206413974;0.40474937917059195;0.4284787588732369;0.45958799541434736;0.5198992211620682;0.5836254973531243,0.3844553186811904;0.31242618980794723;0.28991421755159985;0.2826582565817325;0.27606256153623443;0.27081214238751156;0.2619325640186032;0.2456848416470375;0.21154071396363522;0.16229582962364977;0.07783112930095568
20260401T141240-k3-d6-p1-14-r2-i320-s1234,experiment,unknown,2026-04-01T14:12:40,02be106567d71e109a1ef69dcbeb853e296a5290,results/qaoa-beast-20260331,true,3,6,12,1,0,1280,1234,0.809495360297,19800.410326,19749.325442,268,1,7,true,0,warm,1.0e-04,0.1826459779445191;0.33423994671810153;0.3602940379694145;0.3769926639423632;0.3840156240209217;0.3909721954475506;0.40517800836871143;0.4269573917417847;0.4620776174403527;0.513503955643417;0.5807215057218688;0.5841744007839946,0.3833148610997568;0.30941643518642137;0.28867883687802626;0.28247428858421864;0.275522284270304;0.271220257092476;0.2639424023779199;0.24446989138621583;0.21126527270270923;0.16599781054588442;0.10571808257500072;0.04583441383584888
