start_index,p,gamma,beta
1,7,0.23589591523112885;0.34647657008892135;0.35307928334704475;0.3545656760604524;0.3612610073750363;0.38599315707241816;0.4321091067407813,0.18311382838350126;0.1562377921975143;0.1537193638405202;0.1534901510790186;0.14892854247719534;0.13347984919113717;0.07564071912177166
