start_index,p,gamma,beta
2,5,3.0191805559780454;5.989195076890586;1.036040367199491;1.62139571153493;3.1389737980537182,1.1619702699067258;2.910100057052026;3.1427935587998093;2.4430502951156714;2.1381985825154888
