start,iteration,value,g_norm
2,1,-5.000024562596e-01,6.626088e-05
2,2,-5.265487624829e-01,1.843838e-01
2,3,-5.306712267038e-01,2.121634e-01
2,4,-5.683088901224e-01,4.545604e-01
2,5,-6.006584490995e-01,4.388062e-01
2,6,-6.220044781886e-01,3.146156e-01
2,7,-6.289202300088e-01,1.368215e-01
2,8,-6.369822517498e-01,1.211490e-01
2,9,-6.396896828688e-01,4.977886e-02
2,10,-6.403444915430e-01,3.269870e-02
2,11,-6.507485537821e-01,1.705181e-01
2,12,-6.510493495479e-01,2.762438e-01
2,13,-6.559281191222e-01,1.934798e-01
2,14,-6.641393977736e-01,1.905830e-01
2,15,-6.726110717592e-01,1.937233e-01
2,16,-6.777579781771e-01,1.709617e-01
2,17,-6.931546381824e-01,1.098099e-01
2,18,-6.945589725975e-01,4.759072e-02
2,19,-6.947253637652e-01,1.619118e-02
2,20,-6.947486455111e-01,6.332336e-03
2,21,-6.947604723990e-01,6.509138e-03
2,22,-6.947796137350e-01,4.362170e-03
2,23,-6.947817685869e-01,1.661640e-03
2,24,-6.947822627239e-01,1.427023e-03
2,25,-6.947827384693e-01,7.600711e-04
2,26,-6.947828072323e-01,1.184978e-04
2,27,-6.947827858789e-01,4.142337e-05
2,28,-6.947828282559e-01,5.355473e-04
2,29,-6.948029722627e-01,4.411358e-03
2,30,-6.948030099366e-01,4.424646e-03
2,31,-6.948055362139e-01,2.806185e-03
2,32,-6.948062664976e-01,7.119970e-04
2,33,-6.948063204788e-01,7.229369e-05
2,34,-6.948062977973e-01,1.980248e-05
2,35,-6.948063003834e-01,1.092537e-05
2,36,-6.948063061558e-01,2.581899e-05
2,37,-6.948063164814e-01,4.772074e-05
2,38,-6.948063096967e-01,7.332396e-05
2,39,-6.948063435157e-01,9.715469e-05
2,40,-6.948064536267e-01,4.926505e-04
2,41,-6.948118132211e-01,1.902812e-03
2,42,-6.948129066996e-01,9.901361e-04
2,43,-6.948144836460e-01,1.495730e-03
2,44,-6.948146754191e-01,3.699294e-04
2,45,-6.948147091956e-01,1.152703e-04
2,46,-6.948146987125e-01,6.181212e-05
2,47,-6.948146943838e-01,1.968860e-05
2,48,-6.948147184617e-01,1.792301e-05
2,49,-6.948147118733e-01,2.000481e-06
2,50,-6.948147016829e-01,8.945353e-07
