start_index,p,gamma,beta
3,8,0.1345377972132467;5.910939646925751;3.5623999548785217;3.391523930181962;0.3466902336495378;5.862652098597076;0.25107010484619235;4.400223274987553,0.4674835577037082;3.169365306395523;2.9268712440665285;2.775542123830685;1.915857280786324;1.6254708803646194;1.3088063822682134;1.56927864228865
