start,iteration,value,g_norm
3,1,-4.970801566690e-01,8.892856e-02
3,2,-5.191737307131e-01,1.234885e-01
3,3,-5.247754174048e-01,2.387018e-01
3,4,-6.910256265528e-01,7.952867e-02
3,5,-6.923509626208e-01,1.239754e-01
3,6,-7.000115760126e-01,1.501032e-01
3,7,-7.023775297071e-01,6.972227e-02
3,8,-7.045797985973e-01,3.902679e-02
3,9,-7.047111148763e-01,6.893263e-03
3,10,-7.047215509427e-01,4.808476e-04
3,11,-7.047216393328e-01,5.814137e-05
3,12,-7.047216406306e-01,2.290031e-06
3,13,-7.047216406311e-01,1.108037e-08
