start,iteration,value,g_norm
3,1,-5.000905869363e-01,1.337480e-03
3,2,-5.503556421864e-01,4.471516e-01
3,3,-5.503986563545e-01,4.405078e-01
3,4,-6.140678688708e-01,4.802142e-01
3,5,-6.457400915829e-01,4.057069e-01
3,6,-6.628627225355e-01,4.588377e-01
3,7,-6.829625512958e-01,3.352527e-01
3,8,-6.996588061428e-01,3.156720e-01
3,9,-7.140514671937e-01,2.283578e-01
3,10,-7.222622763633e-01,2.103422e-01
3,11,-7.278485447767e-01,3.041215e-01
3,12,-7.359219760031e-01,2.349612e-01
3,13,-7.427488289232e-01,1.248787e-01
3,14,-7.463045059200e-01,1.430974e-01
3,15,-7.484523473265e-01,9.806408e-02
3,16,-7.501875727219e-01,6.107347e-02
3,17,-7.508660378145e-01,4.698364e-02
3,18,-7.516208848754e-01,3.254634e-02
3,19,-7.521032914322e-01,4.624016e-02
3,20,-7.523988611079e-01,2.191124e-02
3,21,-7.525067922571e-01,2.137901e-02
3,22,-7.526468243061e-01,2.043484e-02
3,23,-7.529490623855e-01,8.828669e-02
3,24,-7.536937683502e-01,6.210698e-02
3,25,-7.544431238023e-01,6.041548e-02
3,26,-7.551515499833e-01,5.302449e-02
3,27,-7.557610282558e-01,4.371998e-02
3,28,-7.562104845144e-01,4.085693e-02
3,29,-7.568157842722e-01,4.473711e-02
3,30,-7.569872052296e-01,2.703882e-02
3,31,-7.571211493161e-01,1.023120e-02
3,32,-7.571450269566e-01,9.870602e-03
3,33,-7.571958728377e-01,1.964402e-02
3,34,-7.572473157693e-01,1.278104e-02
3,35,-7.573121347863e-01,1.673384e-02
3,36,-7.574157335817e-01,2.884467e-02
3,37,-7.575888210898e-01,2.783566e-02
3,38,-7.576791388788e-01,2.472414e-02
3,39,-7.577133365981e-01,8.848098e-03
3,40,-7.577665840504e-01,8.534800e-03
3,41,-7.578309005700e-01,2.042589e-02
3,42,-7.579807128394e-01,2.012798e-02
3,43,-7.580846026121e-01,3.119959e-02
3,44,-7.582456649148e-01,2.447414e-02
3,45,-7.584097184136e-01,2.256049e-02
3,46,-7.585275117930e-01,2.909338e-02
3,47,-7.586396985911e-01,1.832546e-02
3,48,-7.587071654712e-01,1.532887e-02
3,49,-7.587417920794e-01,8.367515e-03
3,50,-7.587696505413e-01,1.549853e-02
3,51,-7.588268247848e-01,1.020529e-02
3,52,-7.588350268834e-01,7.049383e-03
3,53,-7.588533030831e-01,1.329567e-02
3,54,-7.588892121036e-01,1.371075e-02
3,55,-7.589108241527e-01,8.770943e-03
3,56,-7.589263266195e-01,3.914473e-03
3,57,-7.589538976399e-01,5.266057e-03
3,58,-7.589580792033e-01,5.683075e-03
