start,kind,iteration,value,g_norm
1,warm,1,-8.345863772430e-01,3.416530e-01
1,warm,2,-8.439978085662e-01,1.819414e-01
1,warm,3,-8.464253438519e-01,4.322028e-02
1,warm,4,-8.467947491843e-01,4.460621e-02
1,warm,5,-8.473744253980e-01,4.317129e-02
1,warm,6,-8.478219986995e-01,3.758842e-02
1,warm,7,-8.486196393275e-01,5.213451e-02
1,warm,8,-8.490285803474e-01,1.304817e-02
1,warm,9,-8.491254135436e-01,1.695156e-02
1,warm,10,-8.493090924325e-01,2.464437e-02
1,warm,11,-8.494249601740e-01,8.308411e-03
1,warm,12,-8.494427216301e-01,6.011367e-03
1,warm,13,-8.494587601990e-01,7.939577e-03
1,warm,14,-8.494954090169e-01,6.867409e-03
1,warm,15,-8.494977709536e-01,4.199028e-03
1,warm,16,-8.495013848536e-01,2.011398e-03
1,warm,17,-8.495088838533e-01,1.910210e-03
1,warm,18,-8.495115329533e-01,1.502514e-03
1,warm,19,-8.495115347456e-01,6.087237e-04
1,warm,20,-8.495110130657e-01,9.586811e-04
1,warm,21,-8.495122038264e-01,6.275177e-04
1,warm,22,-8.495120604224e-01,3.643048e-04
1,warm,23,-8.495115499364e-01,5.044937e-04
1,warm,24,-8.495122138153e-01,2.481937e-04
1,warm,25,-8.495120424273e-01,1.556873e-04
1,warm,26,-8.495130107750e-01,2.398491e-04
1,warm,27,-8.495125251915e-01,1.728535e-04
1,warm,28,-8.495121803915e-01,1.083612e-04
1,warm,29,-8.495126137211e-01,1.749992e-04
1,warm,30,-8.495134753671e-01,9.655952e-05
1,warm,31,-8.495121359133e-01,9.584427e-05
1,warm,32,-8.495132859726e-01,9.775162e-05
1,warm,33,-8.495128996171e-01,1.997948e-04
1,warm,34,-8.495135083903e-01,8.153915e-05
1,warm,35,-8.495136276512e-01,1.082420e-04
1,warm,36,-8.495138461295e-01,1.156330e-04
1,warm,37,-8.495107685535e-01,1.535416e-04
1,warm,38,-8.495116429044e-01,1.468658e-04
1,warm,39,-8.495113235304e-01,9.036064e-05
1,warm,40,-8.495117123960e-01,1.554489e-04
1,warm,41,-8.495103076814e-01,1.218319e-04
1,warm,42,-8.495099871846e-01,9.322166e-05
1,warm,43,-8.495112989046e-01,9.822845e-05
1,warm,44,-8.495126909821e-01,1.308918e-04
1,warm,45,-8.495119165668e-01,1.406670e-04
1,warm,46,-8.495118531062e-01,1.173019e-04
1,warm,47,-8.495119424569e-01,2.269745e-04
1,warm,48,-8.495114745049e-01,1.332760e-04
1,warm,49,-8.495131232830e-01,1.134872e-04
1,warm,50,-8.495123830390e-01,2.384186e-04
1,warm,51,-8.495117556270e-01,1.113415e-04
1,warm,52,-8.495114799926e-01,1.552105e-04
1,warm,53,-8.495115384814e-01,1.680851e-04
1,warm,54,-8.495112528160e-01,1.077652e-04
1,warm,55,-8.495115179295e-01,1.983643e-04
1,warm,56,-8.495116957422e-01,1.866817e-04
1,warm,57,-8.495132423914e-01,1.940727e-04
1,warm,58,-8.495131718202e-01,1.754761e-04
1,warm,59,-8.495134853104e-01,1.950264e-04
1,warm,60,-8.495131527395e-01,1.039505e-04
1,warm,61,-8.495124973482e-01,1.010895e-04
1,warm,62,-8.495145373686e-01,1.552105e-04
1,warm,63,-8.495136250973e-01,6.031990e-05
1,warm,64,-8.495128067859e-01,6.699562e-05
1,warm,65,-8.495116307039e-01,2.198219e-04
1,warm,66,-8.495108508885e-01,6.175041e-05
1,warm,67,-8.495110998093e-01,9.894371e-05
1,warm,68,-8.495112372502e-01,1.649857e-04
1,warm,69,-8.495112469170e-01,1.225471e-04
1,warm,70,-8.495115649003e-01,5.936623e-05
1,warm,71,-8.495119543668e-01,9.274483e-05
1,warm,72,-8.495114541243e-01,9.560585e-05
1,warm,73,-8.495118858002e-01,1.964569e-04
1,warm,74,-8.495114630843e-01,9.012222e-05
1,warm,75,-8.495110204050e-01,1.282692e-04
1,warm,76,-8.495103894760e-01,1.411438e-04
1,warm,77,-8.495130771894e-01,1.208782e-04
1,warm,78,-8.495127144942e-01,4.482269e-05
1,warm,79,-8.495142541918e-01,2.546310e-04
1,warm,80,-8.495135012314e-01,1.266003e-04
1,warm,81,-8.495131547141e-01,1.630783e-04
1,warm,82,-8.495127946996e-01,1.149178e-04
1,warm,83,-8.495133272984e-01,6.794930e-05
1,warm,84,-8.495139303096e-01,1.609325e-04
1,warm,85,-8.495131042150e-01,1.726151e-04
1,warm,86,-8.495124737058e-01,8.106232e-05
1,warm,87,-8.495122553107e-01,7.700920e-05
1,warm,88,-8.495144442772e-01,1.423359e-04
1,warm,89,-8.495139113877e-01,8.678436e-05
1,warm,90,-8.495131126101e-01,2.975464e-04
1,warm,91,-8.495135838944e-01,6.103516e-05
1,warm,92,-8.495138368354e-01,2.193451e-04
1,warm,93,-8.495147345222e-01,5.125999e-05
1,warm,94,-8.495139513922e-01,6.556511e-05
1,warm,95,-8.495135896100e-01,9.536743e-05
1,warm,96,-8.495134476434e-01,7.867813e-05
1,warm,97,-8.495132325497e-01,1.044273e-04
1,warm,98,-8.495131630705e-01,2.202988e-04
1,warm,99,-8.495124908708e-01,1.456738e-04
1,warm,100,-8.495116847489e-01,3.838539e-05
1,warm,101,-8.495125475583e-01,1.204014e-04
1,warm,102,-8.495130533063e-01,1.807213e-04
1,warm,103,-8.495122585063e-01,1.463890e-04
1,warm,104,-8.495118369390e-01,9.894371e-05
1,warm,105,-8.495124028073e-01,3.361702e-05
1,warm,106,-8.495122168035e-01,6.365776e-05
1,warm,107,-8.495116756222e-01,1.173019e-04
1,warm,108,-8.495118010030e-01,9.465218e-05
1,warm,109,-8.495111032721e-01,7.700920e-05
1,warm,110,-8.495124591554e-01,1.978874e-04
1,warm,111,-8.495121983171e-01,5.459785e-05
1,warm,112,-8.495117647756e-01,1.468658e-04
1,warm,113,-8.495119971044e-01,1.223087e-04
1,warm,114,-8.495113916379e-01,1.556873e-04
1,warm,115,-8.495117827761e-01,1.013279e-04
1,warm,116,-8.495109599384e-01,1.091957e-04
1,warm,117,-8.495109587504e-01,7.462502e-05
1,warm,118,-8.495134445874e-01,1.082420e-04
1,warm,119,-8.495136711928e-01,1.430511e-04
1,warm,120,-8.495130262544e-01,1.628399e-04
1,warm,121,-8.495129141091e-01,9.918213e-05
1,warm,122,-8.495131035324e-01,9.775162e-05
1,warm,123,-8.495123762845e-01,9.942055e-05
1,warm,124,-8.495130123129e-01,9.083748e-05
1,warm,125,-8.495123092349e-01,9.274483e-05
1,warm,126,-8.495127758724e-01,1.001358e-04
1,warm,127,-8.495150327965e-01,1.244545e-04
1,warm,128,-8.495143834774e-01,2.706051e-04
1,warm,129,-8.495136688381e-01,9.727478e-05
1,warm,130,-8.495124020504e-01,6.318092e-05
1,warm,131,-8.495126252676e-01,1.158714e-04
1,warm,132,-8.495119400415e-01,7.557869e-05
1,warm,133,-8.495122949229e-01,1.277924e-04
1,warm,134,-8.495118239526e-01,1.118183e-04
1,warm,135,-8.495127564793e-01,6.413460e-05
1,warm,136,-8.495130397429e-01,1.151562e-04
1,warm,137,-8.495130336826e-01,1.420975e-04
1,warm,138,-8.495131757244e-01,2.200603e-04
1,warm,139,-8.495134526922e-01,1.363754e-04
1,warm,140,-8.495137775993e-01,1.544952e-04
1,warm,141,-8.495135788258e-01,1.325607e-04
1,warm,142,-8.495133184268e-01,9.918213e-05
1,warm,143,-8.495139888307e-01,6.413460e-05
1,warm,144,-8.495140226623e-01,8.058548e-05
1,warm,145,-8.495107427428e-01,2.179146e-04
1,warm,146,-8.495113197364e-01,1.163483e-04
1,warm,147,-8.495124347441e-01,1.053810e-04
1,warm,148,-8.495131806046e-01,1.018047e-04
1,warm,149,-8.495128571953e-01,8.630753e-05
1,warm,150,-8.495121464262e-01,1.001358e-04
1,warm,151,-8.495120969976e-01,7.438660e-05
1,warm,152,-8.495132260837e-01,1.075268e-04
1,warm,153,-8.495140215580e-01,1.480579e-04
1,warm,154,-8.495132539638e-01,4.935265e-05
1,warm,155,-8.495140240606e-01,1.449585e-04
1,warm,156,-8.495132556451e-01,1.566410e-04
1,warm,157,-8.495127037024e-01,1.988411e-04
1,warm,158,-8.495131111555e-01,4.386902e-05
1,warm,159,-8.495132168681e-01,7.557869e-05
1,warm,160,-8.495126512364e-01,1.075268e-04
1,warm,161,-8.495133303125e-01,1.881123e-04
1,warm,162,-8.495137983333e-01,4.959106e-05
1,warm,163,-8.495135942776e-01,6.556511e-05
1,warm,164,-8.495129620093e-01,1.108646e-04
1,warm,165,-8.495121794609e-01,3.740788e-04
1,warm,166,-8.495120139772e-01,1.497269e-04
1,warm,167,-8.495113643252e-01,2.095699e-04
1,warm,168,-8.495117186855e-01,6.413460e-05
1,warm,169,-8.495116971841e-01,2.064705e-04
1,warm,170,-8.495114331034e-01,1.149178e-04
1,warm,171,-8.495134442052e-01,6.818771e-05
1,warm,172,-8.495137218126e-01,1.671314e-04
1,warm,173,-8.495135502680e-01,1.642704e-04
1,warm,174,-8.495127421814e-01,6.484985e-05
1,warm,175,-8.495120695297e-01,2.381802e-04
1,warm,176,-8.495138958081e-01,7.963181e-05
1,warm,177,-8.495136497695e-01,1.125336e-04
1,warm,178,-8.495134599568e-01,4.363060e-05
1,warm,179,-8.495138043844e-01,7.033348e-05
1,warm,180,-8.495138043844e-01,7.033348e-05
2,random,1,-4.999990871764e-01,2.603434e-05
2,random,2,-4.999998865149e-01,5.756519e-06
2,random,3,-5.000002353100e-01,4.758766e-06
2,random,4,-5.000005823082e-01,9.938848e-06
2,random,5,-5.000006697728e-01,1.135719e-05
2,random,6,-5.000010515190e-01,1.903574e-05
2,random,7,-5.000014800090e-01,4.256082e-05
2,random,8,-5.004197064478e-01,1.206746e-02
2,random,9,-5.004197132853e-01,1.213316e-02
2,random,10,-5.005859683789e-01,9.470011e-03
2,random,11,-5.010657586571e-01,2.512304e-02
2,random,12,-5.013445976151e-01,3.270438e-02
2,random,13,-5.017515114592e-01,1.477536e-02
2,random,14,-5.106137869781e-01,1.037837e-01
2,random,15,-5.108919784412e-01,1.097930e-01
2,random,16,-5.121933413187e-01,8.084375e-02
2,random,17,-5.153326315709e-01,6.037200e-02
2,random,18,-5.229432464772e-01,9.324780e-02
2,random,19,-5.267282527175e-01,4.436684e-02
2,random,20,-5.331000405345e-01,7.159171e-02
2,random,21,-5.405485666558e-01,1.625593e-01
2,random,22,-5.473261635221e-01,8.868192e-02
2,random,23,-5.538162372631e-01,9.651120e-02
2,random,24,-5.583310367820e-01,1.437435e-01
2,random,25,-5.643587007683e-01,8.447185e-02
2,random,26,-5.700564063749e-01,1.424631e-01
2,random,27,-5.884434971546e-01,2.096651e-01
2,random,28,-5.950570460754e-01,4.011342e-01
2,random,29,-6.255629774691e-01,8.166806e-01
2,random,30,-6.629348027254e-01,7.024008e-01
2,random,31,-6.927666382747e-01,4.257872e-01
2,random,32,-7.026332569474e-01,3.544278e-01
2,random,33,-7.088498821382e-01,3.970763e-01
2,random,34,-7.266404153893e-01,2.616917e-01
2,random,35,-7.407720000412e-01,2.729807e-01
2,random,36,-7.524924181561e-01,1.156825e-01
2,random,37,-7.537825964342e-01,1.738919e-01
2,random,38,-7.552132701166e-01,1.068546e-01
2,random,39,-7.573504352831e-01,1.043256e-01
2,random,40,-7.611976570757e-01,1.807493e-01
2,random,41,-7.665450924624e-01,1.843582e-01
2,random,42,-7.678644013610e-01,1.439312e-01
2,random,43,-7.700932445812e-01,5.733762e-02
2,random,44,-7.715942427910e-01,5.812365e-02
2,random,45,-7.721635683951e-01,5.057022e-02
2,random,46,-7.728606228242e-01,3.676426e-02
2,random,47,-7.733203548548e-01,3.552121e-02
2,random,48,-7.736870648619e-01,3.176770e-02
2,random,49,-7.739973684401e-01,1.943782e-02
2,random,50,-7.742775751036e-01,2.872080e-02
2,random,51,-7.749331735008e-01,3.735492e-02
2,random,52,-7.761530940888e-01,3.753039e-02
2,random,53,-7.768021910178e-01,3.047115e-02
2,random,54,-7.775424250580e-01,4.397608e-02
2,random,55,-7.779911113642e-01,3.602499e-02
2,random,56,-7.786376772431e-01,3.669703e-02
2,random,57,-7.794015292344e-01,7.006352e-02
2,random,58,-7.801429423742e-01,5.087811e-02
2,random,59,-7.813971722779e-01,3.826450e-02
2,random,60,-7.818408209564e-01,4.916763e-02
2,random,61,-7.821795006963e-01,4.150772e-02
2,random,62,-7.826725197871e-01,4.117173e-02
2,random,63,-7.833320805448e-01,3.707368e-02
2,random,64,-7.844346869643e-01,9.055267e-02
2,random,65,-7.854338437434e-01,8.157945e-02
2,random,66,-7.862022010499e-01,3.071511e-02
2,random,67,-7.863918885659e-01,1.706682e-02
2,random,68,-7.865689703461e-01,1.843789e-02
2,random,69,-7.867247672237e-01,2.065212e-02
2,random,70,-7.870072144803e-01,3.044868e-02
2,random,71,-7.875033388412e-01,3.915751e-02
2,random,72,-7.877137490728e-01,2.030790e-02
2,random,73,-7.878359268289e-01,1.664132e-02
2,random,74,-7.880128317387e-01,1.821500e-02
2,random,75,-7.884023396137e-01,3.254879e-02
2,random,76,-7.893741073383e-01,2.743137e-02
2,random,77,-7.899383300114e-01,5.001211e-02
2,random,78,-7.906609031282e-01,3.903541e-02
2,random,79,-7.910381679254e-01,3.921074e-02
2,random,80,-7.916680557935e-01,4.098499e-02
2,random,81,-7.920579018912e-01,2.394924e-02
2,random,82,-7.924715901891e-01,2.693534e-02
2,random,83,-7.930286059307e-01,2.702135e-02
2,random,84,-7.934548106680e-01,3.587872e-02
2,random,85,-7.936361108896e-01,2.751720e-02
2,random,86,-7.938364509580e-01,1.436359e-02
2,random,87,-7.939341629914e-01,1.631236e-02
2,random,88,-7.943832150586e-01,3.748414e-02
2,random,89,-7.946443212862e-01,4.728013e-02
2,random,90,-7.950849883971e-01,3.380610e-02
2,random,91,-7.956086616477e-01,4.045598e-02
2,random,92,-7.958263249616e-01,4.147423e-02
2,random,93,-7.961132317078e-01,4.361802e-02
2,random,94,-7.965183519842e-01,5.622673e-02
2,random,95,-7.972622837160e-01,5.424440e-02
2,random,96,-7.979551377546e-01,6.783813e-02
2,random,97,-7.988499462433e-01,4.595423e-02
2,random,98,-8.000124448501e-01,7.377839e-02
2,random,99,-8.018822922182e-01,1.169727e-01
2,random,100,-8.036363540438e-01,8.866930e-02
2,random,101,-8.050663591615e-01,8.421350e-02
2,random,102,-8.063369738447e-01,4.571509e-02
2,random,103,-8.068631300130e-01,2.040166e-02
2,random,104,-8.070240506095e-01,1.451278e-02
2,random,105,-8.071594071829e-01,1.935560e-02
2,random,106,-8.073474443474e-01,2.175295e-02
2,random,107,-8.074733340333e-01,1.800799e-02
2,random,108,-8.076460831468e-01,1.325446e-02
2,random,109,-8.078069545919e-01,2.640206e-02
2,random,110,-8.079471355375e-01,3.467441e-02
2,random,111,-8.083215115558e-01,6.454316e-02
2,random,112,-8.086411111518e-01,4.127306e-02
2,random,113,-8.091495785057e-01,3.789806e-02
2,random,114,-8.094115668247e-01,2.202028e-02
2,random,115,-8.095972511318e-01,2.013883e-02
2,random,116,-8.097327058331e-01,2.157664e-02
2,random,117,-8.098903316687e-01,2.160358e-02
2,random,118,-8.100976715824e-01,2.570017e-02
2,random,119,-8.103580090238e-01,1.764810e-02
2,random,120,-8.105283211360e-01,2.287924e-02
2,random,121,-8.108397319483e-01,3.049058e-02
2,random,122,-8.110066222021e-01,1.119563e-02
2,random,123,-8.110548302039e-01,8.388522e-03
2,random,124,-8.111192801595e-01,1.414394e-02
2,random,125,-8.111814212119e-01,1.204342e-02
2,random,126,-8.112186419139e-01,5.417781e-03
2,random,127,-8.112403069034e-01,6.327689e-03
2,random,128,-8.112574813833e-01,4.989445e-03
2,random,129,-8.112640414349e-01,3.844261e-03
2,random,130,-8.112742353389e-01,3.921509e-03
2,random,131,-8.112842090418e-01,2.018653e-03
2,random,132,-8.112947136031e-01,2.307415e-03
2,random,133,-8.112940408841e-01,2.585888e-03
2,random,134,-8.112960896152e-01,1.708388e-03
2,random,135,-8.112979981684e-01,1.555085e-03
2,random,136,-8.113025487987e-01,1.667619e-03
2,random,137,-8.113037540202e-01,1.644909e-03
2,random,138,-8.113029727377e-01,1.588106e-03
2,random,139,-8.113039472321e-01,1.293182e-03
2,random,140,-8.113041450078e-01,7.729530e-04
2,random,141,-8.113057488980e-01,7.190704e-04
2,random,142,-8.113057408195e-01,3.930330e-04
2,random,143,-8.113046038773e-01,2.255586e-04
2,random,144,-8.113054129460e-01,3.438294e-04
2,random,145,-8.113048762787e-01,2.190340e-04
2,random,146,-8.113048832594e-01,2.054258e-04
2,random,147,-8.113055734238e-01,1.810891e-04
2,random,148,-8.113057852703e-01,1.732409e-04
2,random,149,-8.113054398807e-01,3.411472e-04
2,random,150,-8.113048966512e-01,2.162755e-04
2,random,151,-8.113067689057e-01,9.295344e-05
2,random,152,-8.113062411846e-01,8.022785e-05
2,random,153,-8.113057500198e-01,8.523464e-05
2,random,154,-8.113055869114e-01,1.046230e-04
2,random,155,-8.113069314368e-01,8.579268e-05
2,random,156,-8.113068141480e-01,1.074076e-04
2,random,157,-8.113068057887e-01,8.618832e-05
2,random,158,-8.113061273604e-01,1.359284e-04
2,random,159,-8.113053213134e-01,1.015961e-04
2,random,160,-8.113048662437e-01,8.952618e-05
2,random,161,-8.113047752415e-01,1.382828e-04
2,random,162,-8.113045752552e-01,4.959106e-05
2,random,163,-8.113056378065e-01,1.528263e-04
2,random,164,-8.113050990196e-01,1.058578e-04
2,random,165,-8.113034061229e-01,9.822845e-05
2,random,166,-8.113050714467e-01,1.049042e-04
2,random,167,-8.113052797531e-01,9.992719e-05
2,random,168,-8.113044434744e-01,6.711483e-05
2,random,169,-8.113040785423e-01,5.328655e-05
2,random,170,-8.113046040094e-01,8.660555e-05
2,random,171,-8.113044659935e-01,9.822845e-05
2,random,172,-8.113046398632e-01,8.964539e-05
2,random,173,-8.113039679599e-01,8.106232e-05
2,random,174,-8.113049718571e-01,7.653236e-05
2,random,175,-8.113042578779e-01,6.490946e-05
2,random,176,-8.113050277062e-01,1.206398e-04
2,random,177,-8.113048775813e-01,1.749992e-04
2,random,178,-8.113067871303e-01,8.687377e-05
2,random,179,-8.113064820903e-01,1.644790e-04
2,random,180,-8.113076233835e-01,5.871058e-05
2,random,181,-8.113069968948e-01,4.100800e-05
2,random,182,-8.113063120375e-01,1.058578e-04
2,random,183,-8.113055801854e-01,5.531311e-05
2,random,184,-8.113052640608e-01,7.987022e-05
2,random,185,-8.113064206198e-01,1.064539e-04
2,random,186,-8.113058387853e-01,1.121759e-04
2,random,187,-8.113054013755e-01,6.878376e-05
2,random,188,-8.113058975981e-01,1.294911e-04
2,random,189,-8.113058145727e-01,1.470447e-04
2,random,190,-8.113051710442e-01,5.811453e-05
2,random,191,-8.113072389887e-01,5.817413e-05
2,random,192,-8.113069269811e-01,7.843971e-05
2,random,193,-8.113060325023e-01,7.653236e-05
2,random,194,-8.113080608047e-01,4.547834e-05
2,random,195,-8.113079475062e-01,7.641315e-05
2,random,196,-8.113076909516e-01,7.423759e-05
2,random,197,-8.113072331072e-01,6.657839e-05
2,random,198,-8.113071282457e-01,8.296967e-05
2,random,199,-8.113068119598e-01,1.039505e-04
2,random,200,-8.113064646061e-01,1.024306e-04
2,random,201,-8.113064374552e-01,5.841255e-05
2,random,202,-8.113058752277e-01,4.863739e-05
2,random,203,-8.113060650395e-01,1.373291e-04
2,random,204,-8.113056853821e-01,1.545250e-04
2,random,205,-8.113051525030e-01,3.564358e-05
2,random,206,-8.113058943177e-01,7.355213e-05
2,random,207,-8.113054695245e-01,1.139641e-04
2,random,208,-8.113055993526e-01,1.460612e-04
2,random,209,-8.113058870821e-01,5.054474e-05
2,random,210,-8.113070319843e-01,9.170175e-05
2,random,211,-8.113069718971e-01,1.697540e-04
2,random,212,-8.113063790208e-01,1.926422e-04
2,random,213,-8.113054885549e-01,1.128614e-04
2,random,214,-8.113051782162e-01,1.392365e-04
2,random,215,-8.113060773422e-01,1.897812e-04
2,random,216,-8.113059807308e-01,1.778603e-04
2,random,217,-8.113064756018e-01,8.583069e-05
2,random,218,-8.113059406495e-01,1.220703e-04
2,random,219,-8.113055267617e-01,5.877018e-05
2,random,220,-8.113047388944e-01,6.198883e-05
2,random,221,-8.113046422577e-01,5.549192e-05
2,random,222,-8.113045147884e-01,4.699826e-05
2,random,223,-8.113049987908e-01,9.775162e-05
2,random,224,-8.113060548257e-01,9.432435e-05
2,random,225,-8.113061625922e-01,6.818771e-05
2,random,226,-8.113055488247e-01,1.157820e-04
2,random,227,-8.113062565223e-01,2.338290e-04
2,random,228,-8.113057322591e-01,5.048513e-05
2,random,229,-8.113059405530e-01,1.554489e-04
2,random,230,-8.113062688821e-01,7.262826e-05
2,random,231,-8.113056415979e-01,8.997321e-05
2,random,232,-8.113057747243e-01,3.147125e-05
2,random,233,-8.113054034405e-01,1.144409e-04
2,random,234,-8.113052899545e-01,1.163483e-04
2,random,235,-8.113066451944e-01,5.668402e-05
2,random,236,-8.113050448625e-01,5.817413e-05
2,random,237,-8.113046099014e-01,3.510714e-05
2,random,238,-8.113059836846e-01,6.866455e-05
2,random,239,-8.113061200629e-01,1.215041e-04
2,random,240,-8.113077451166e-01,6.720424e-05
2,random,241,-8.113069552697e-01,9.694695e-05
2,random,242,-8.113065079520e-01,1.013577e-04
2,random,243,-8.113041023090e-01,1.217723e-04
2,random,244,-8.113042266472e-01,6.392598e-05
2,random,245,-8.113055730040e-01,1.363754e-04
2,random,246,-8.113049572286e-01,6.198883e-05
2,random,247,-8.113046662966e-01,2.062023e-04
2,random,248,-8.113063777373e-01,1.134872e-04
2,random,249,-8.113050625996e-01,2.017021e-04
2,random,250,-8.113061323922e-01,9.691715e-05
2,random,251,-8.113065459599e-01,6.818771e-05
2,random,252,-8.113054468020e-01,8.729100e-05
2,random,253,-8.113051736116e-01,7.247925e-05
2,random,254,-8.113056400625e-01,8.153915e-05
2,random,255,-8.113060104993e-01,8.058548e-05
2,random,256,-8.113058686634e-01,5.739927e-05
2,random,257,-8.113060219379e-01,6.979704e-05
2,random,258,-8.113057480598e-01,1.125932e-04
2,random,259,-8.113058574438e-01,5.221367e-05
2,random,260,-8.113041991225e-01,3.635883e-05
2,random,261,-8.113037470756e-01,1.368523e-04
2,random,262,-8.113042548957e-01,1.115799e-04
2,random,263,-8.113044553795e-01,1.249313e-04
2,random,264,-8.113062235658e-01,1.449585e-04
2,random,265,-8.113058230809e-01,6.771088e-05
2,random,266,-8.113038014641e-01,1.366436e-04
2,random,267,-8.113032896237e-01,1.237690e-04
2,random,268,-8.113040355493e-01,8.535385e-05
2,random,269,-8.113039054071e-01,5.626678e-05
2,random,270,-8.113074575832e-01,1.516342e-04
2,random,271,-8.113067847564e-01,4.589558e-05
2,random,272,-8.113061503361e-01,1.268387e-04
2,random,273,-8.113074841163e-01,1.215339e-04
2,random,274,-8.113067604707e-01,1.354218e-04
2,random,275,-8.113060546964e-01,6.806850e-05
2,random,276,-8.113060244293e-01,7.033348e-05
2,random,277,-8.113059985421e-01,3.138185e-05
2,random,278,-8.113068727234e-01,6.532669e-05
2,random,279,-8.113062514769e-01,7.772446e-05
2,random,280,-8.113063435209e-01,8.428097e-05
2,random,281,-8.113080813833e-01,7.677078e-05
2,random,282,-8.113080813833e-01,7.677078e-05
3,random,1,-4.999998113961e-01,4.025603e-06
3,random,2,-4.999999918725e-01,4.871737e-07
