start_index,p,gamma,beta
2,9,2.720907965684015;3.425517756071224;3.6347114366596425;3.8511536480121875;2.968344686991411;0.8468140733507683;6.216083760538216;2.1557935654842573;5.579099307951356,0.07872197256833341;2.4086680522177857;2.8792085981108184;3.0227555085380278;2.733679057058159;0.22845442813098574;2.8336760738145643;-0.17326211859654364;3.0608030569360323
