start_index,p,gamma,beta
3,5,3.4451492683097484;4.7862164839981745;1.1661910451320474;1.0633689181082668;6.069432664473724,0.19139868658559367;0.005075165573550833;-1.3459229168389546;-2.977797305730354;-1.9214576213752785
