start,iteration,value,g_norm
3,1,-5.357790800300e-01,5.185466e-01
3,2,-6.383204889900e-01,4.000191e-01
3,3,-6.639234732482e-01,3.495308e-01
3,4,-6.888501873149e-01,7.583702e-02
3,5,-6.908357167532e-01,7.938676e-02
3,6,-7.067526297927e-01,8.020640e-02
3,7,-7.092514177658e-01,1.086012e-01
3,8,-7.103388670772e-01,2.608607e-02
3,9,-7.105107209783e-01,2.467830e-02
3,10,-7.136125712292e-01,2.883279e-02
3,11,-7.138550068307e-01,1.908010e-02
3,12,-7.141395219288e-01,3.190188e-02
3,13,-7.145442556031e-01,4.434486e-02
3,14,-7.156588319591e-01,3.383118e-02
3,15,-7.160979400945e-01,2.519198e-02
3,16,-7.164589436981e-01,1.092210e-02
3,17,-7.166329130086e-01,9.883136e-03
3,18,-7.166594214956e-01,1.488611e-03
3,19,-7.166602068632e-01,6.124442e-04
3,20,-7.166603227310e-01,3.141628e-04
3,21,-7.166603398318e-01,1.056198e-04
3,22,-7.166603411207e-01,1.101478e-05
3,23,-7.166603411949e-01,3.548951e-07
