start_index,p,gamma,beta
3,8,3.7103934101933254;2.3078833586124308;0.18932156450995932;5.78488261556247;3.3105096698720144;0.8727383121366301;0.20992516102748365;5.952078954817248,0.019793663667917426;1.4265953685007715;0.6823998446038461;2.6850536967289185;2.787674580751588;1.903723004409424;3.077729888795916;1.1594584612656074
