start_index,p,gamma,beta
3,10,3.036911340599455;1.0618348089941163;6.283269069577413;5.441669642975748;3.716187873864614;2.598824346927478;3.521183528284631;2.51781983726469;3.9922034782659033;0.6526691026424812,2.954110211509862;0.7001829742102866;2.442769849812312;2.602274491898102;1.559266632351645;2.421788020004504;2.4321405739328332;3.2362721431749573;0.2230915453105102;1.708685578394393
