start,iteration,value,g_norm
1,1,-3.161588121080e-01,5.470645e-02
1,2,-4.999998798900e-01,1.543029e-05
1,3,-5.197312360966e-01,5.899279e-01
1,4,-5.197312361898e-01,5.899270e-01
1,5,-5.941610986848e-01,2.960474e-01
1,6,-6.418313174948e-01,2.857945e-01
1,7,-6.489299960825e-01,1.208774e-01
1,8,-6.504474654357e-01,3.810525e-03
1,9,-6.504503862619e-01,2.678203e-04
1,10,-6.504503937890e-01,3.144410e-05
1,11,-6.504503939461e-01,1.651649e-05
1,12,-6.526135837859e-01,3.348080e-01
1,13,-6.526135895221e-01,3.346146e-01
1,14,-6.573740016372e-01,1.665097e-01
1,15,-6.662504866333e-01,1.676343e-01
1,16,-6.751391986602e-01,7.952441e-02
1,17,-6.758376039114e-01,6.398161e-02
1,18,-6.762298376420e-01,7.069513e-03
1,19,-6.762494272094e-01,4.394840e-04
1,20,-6.762495003097e-01,2.351239e-05
1,21,-6.762495006820e-01,8.394752e-07
