start_index,p,gamma,beta
1,10,0.18862809856538812;0.339706786841836;0.36726953191864947;0.3814613857948022;0.3899140516351017;0.3995169560329336;0.4155355164954335;0.4419628439085302;0.49868384941965116;0.5648997481735374,0.38340852124256636;0.31245499902215024;0.288943220750321;0.2799706617057512;0.27227091844979284;0.26206384059056054;0.24579449408424633;0.2163712802148179;0.1713640684569603;0.08450538668035562
