start,iteration,value,g_norm
1,1,-7.981142346588e-01,1.991019e-01
1,2,-8.018640409056e-01,1.421537e-01
1,3,-8.048102134462e-01,2.293777e-02
1,4,-8.051316043005e-01,2.171659e-02
1,5,-8.057504901153e-01,2.511406e-02
1,6,-8.060714252086e-01,1.866913e-02
1,7,-8.063450814015e-01,1.665878e-02
1,8,-8.064095968264e-01,9.130478e-03
1,9,-8.065169219467e-01,5.639164e-03
1,10,-8.065395699108e-01,6.618500e-03
1,11,-8.065690896685e-01,8.071899e-03
1,12,-8.066554967484e-01,9.243011e-03
1,13,-8.066583554025e-01,5.895615e-03
1,14,-8.066558921409e-01,4.814148e-03
1,15,-8.067230828785e-01,2.834320e-03
1,16,-8.067438253903e-01,3.286362e-03
