start_index,p,gamma,beta
3,7,6.017165873961297;5.85044986663957;3.748864246675977;0.9652903389521929;6.213440384563017;1.184010158473041;1.2806311313993255,2.7583921770369546;1.2637338165836862;1.4456220328492608;0.8479806928843454;1.8332500005898278;1.5707432212942922;2.1494813594691062
