start_index,p,gamma,beta
2,9,3.976756178841994;2.461144601875044;2.694253832611981;0.1897754575245874;5.668707562379021;2.797561270756723;6.503847620529319;-0.07088283480554487;3.810853127188284,3.13490453834708;2.178683759475452;2.541389722846094;0.1781868300188729;4.154086174105949;-0.11913427413621348;2.5927482851129358;2.6668825917934935;3.2751625588189754
