start_index,p,gamma,beta
3,6,0.35052734541629854;-0.3162775534201329;5.0601236275088715;2.1967496676516727;2.318590041736297;5.610135484612972,2.000115930060356;3.0522548411541117;1.566305556293331;1.6676662233887836;0.18549990607149558;0.09996331142182975
