start_index,p,gamma,beta
2,6,3.5251741284923015;5.9912829483258685;0.5598735606927724;0.11504146293345423;0.11216024489119744;5.693490797018438,-0.0678107085659807;1.0037252333206699;2.5265394568943154;1.506703033461299;0.8975054568156934;1.7076660544358486
