start_index,p,gamma,beta
1,12,0.18040726073493363;0.3343017811803721;0.35730985305113766;0.3808479082421911;0.3916615897034256;0.3870362975012827;0.404930670519629;0.42971036954026715;0.46180877195221964;0.5249890348964609;0.5705483924509142;0.5812923771512083,0.37849714995241257;0.30339429625224107;0.28269971322194726;0.3223924666622138;0.2814583926482817;0.27595193768361764;0.26080228707652586;0.24369561638039264;0.20747992822979588;0.16875078834436685;0.10528792979398784;0.0419737926262583
