run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260403T041209-k4-d8-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:12:09,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,4,8,1,1,2,320,1234,0.629124931820,0.886821,0.602832,26,3,5,true,0,random,1.0e-06,0.39581111133547625,0.23464742474946196
20260403T041209-k4-d8-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:12:09,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,4,8,2,1,2,320,1234,0.677373882495,0.004559,0.003215,150,3,8,true,0,warm,1.0e-06,0.30607715779619876;0.4799866542215721,0.27440948678786076;0.1721711035114536
20260403T041209-k4-d8-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:12:09,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,4,8,3,1,2,320,1234,0.707259474722,0.015693,0.006931,181,3,10,true,0,warm,1.0e-06,0.26471489353132477;0.4163654055276282;0.4661704543165836,0.28406275290246197;0.22042744594141525;0.14372012435882117
20260403T041209-k4-d8-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:12:09,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,4,8,4,1,2,640,1234,0.727784152159,0.052714,0.017411,144,3,11,true,0,warm,1.0e-06,0.23999190748550217;0.3786648268012032;0.412821501148944;0.45873490900991737,0.2840674762898685;0.23163053039639284;0.19971681919726322;0.1250698925201115
20260403T041209-k4-d8-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:12:09,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,4,8,5,1,2,1280,1234,0.743078060787,0.481376,0.142195,374,3,14,true,0,warm,1.0e-06,0.22302448457772336;0.3557376400337844;0.3783892166974804;0.4076572734709563;0.4536517657900632,0.2829860206467086;0.23367279781848807;0.21339286991025574;0.1866039149466695;0.1114096009984622
20260403T041209-k4-d8-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:12:09,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,4,8,6,1,2,1280,1234,0.754972475143,2.668195,0.746627,546,3,20,true,0,warm,1.0e-06,0.2107471936703698;0.3390051792403591;0.35779535664736606;0.37318669598329995;0.4024347332315899;0.4503664018488938,0.2812570036839903;0.23261723811876645;0.21738243137194485;0.20335980512991111;0.17613177974884175;0.10073655664706134
20260403T041209-k4-d8-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:12:09,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,4,8,7,1,2,1280,1234,0.764520251081,17.622823,5.779589,745,3,39,true,0,warm,1.0e-06,0.2012959617070523;0.3261699478098401;0.3433412505288994;0.35339561487869997;0.36665171855924533;0.39866062902521066;0.4482886053729555,0.27928666714856465;0.2306908224846126;0.21748728695274297;0.20961683024887148;0.19579924052525777;0.1670611305240843;0.09215544920535668
20260403T041209-k4-d8-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:12:09,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,4,8,8,1,2,1280,1234,0.772370515933,291.675114,267.426967,2930,3,30,true,0,warm,1.0e-06,0.19386143505724887;0.3158018843469321;0.3320359100731357;0.33964377032845294;0.34673478233076127;0.3613837001113669;0.3963867925693291;0.4473238096675441,0.2772902182231972;0.22820166466881178;0.21599599740931508;0.21102807875249835;0.2042895348683617;0.1894251793203342;0.1590586452159171;0.0850933180843897
20260403T041209-k4-d8-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:12:09,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,4,8,9,1,2,1280,1234,0.778784498024,594.395927,593.907978,752,3,19,true,0,warm,1.0e-06,0.18798051941195432;0.31288768238323367;0.3288870172598489;0.3332538506730293;0.3391137662745383;0.34971217980935815;0.36672598853061134;0.40854200113445177;0.46010811518099604,0.2777183883904505;0.22967172452573992;0.21646482077524012;0.2132318208263244;0.2121250695433042;0.2044183819440403;0.18754290723471556;0.15246312534695286;0.07754091128773682
20260403T041209-k4-d8-p1-12-r2-i320-s1234,experiment,unknown,2026-04-03T04:12:09,9df295f6a573683c611b3e2f309dbe6ea8f52bac,main,true,4,8,10,1,2,1280,1234,0.783946282288,1261.560556,1259.776353,417,3,11,true,0,warm,1.0e-06,0.18574839738836796;0.3059656761952209;0.32634491952043565;0.32963450419120477;0.3357772297089408;0.34782899773871373;0.36725822568976213;0.4044964011136038;0.4486912717926239;0.45939010072960385,0.2708647450767697;0.2341976362042417;0.21380736677847753;0.21019422445321848;0.2081249868747965;0.2030010264110548;0.18534675153682675;0.16037254790967756;0.10710312754630788;0.04769742648239398
