start,kind,iteration,value,g_norm
1,warm,1,-8.231870408042e-01,3.679199e-01
1,warm,2,-8.285046263258e-01,1.591797e-01
1,warm,3,-8.320197955310e-01,9.033203e-02
1,warm,4,-8.317863682551e-01,1.259766e-01
1,warm,5,-8.350639854042e-01,5.493164e-02
1,warm,6,-8.321490796352e-01,6.640625e-02
1,warm,7,-8.369295241312e-01,8.251953e-02
1,warm,8,-8.371926721900e-01,5.493164e-02
1,warm,9,-8.319190791011e-01,8.203125e-02
1,warm,10,-8.374746101933e-01,1.254883e-01
1,warm,11,-8.405275715060e-01,7.080078e-02
1,warm,12,-8.405275715060e-01,7.080078e-02
2,random,1,-5.000000001878e-01,1.043750e-08
3,random,1,-4.999992659092e-01,1.459537e-05
3,random,2,-4.999999999978e-01,3.134864e-10
