start_index,p,gamma,beta
1,9,0.24234826054166753;0.37982655626648304;0.3945926557112163;0.39498949478388073;0.3965444511382236;0.40349108173693643;0.42257831111431776;0.46589552849142213;0.5340481840666836,0.21623213724969303;0.1801735953951125;0.17443156117661704;0.1746123286879021;0.17473387039556762;0.17406783764746647;0.16396164235673497;0.14210445841201935;0.07272326895629165
