start_index,p,gamma,beta
1,8,0.2476733868064268;0.3856875742334512;0.40314188846473403;0.4086010388825025;0.41288692207104516;0.4267797305628584;0.46283365311969027;0.5277549691359428,0.21709152709736482;0.18216921350293463;0.17757588132416668;0.17708654255156753;0.1753801386489692;0.16645998866254294;0.14631166270789392;0.07829852424430642
