start_index,p,gamma,beta
3,7,5.899097361287196;4.026495512621359;6.106581349813774;6.769673091405122;3.820834143837165;0.13974770910484602;6.362608324737714,-0.06072853336690078;-0.10156630896875112;3.4617928196953827;0.18508215282689472;1.442842554074535;0.49438007517941784;1.3272119445179726
