start,iteration,value,g_norm
3,1,-5.000000334776e-01,3.371699e-06
3,2,-5.002070688250e-01,1.022145e-02
3,3,-5.047426385171e-01,3.660397e-02
3,4,-5.047605285224e-01,3.685817e-02
3,5,-5.441542552341e-01,2.139935e-01
3,6,-5.449863348736e-01,2.031666e-01
3,7,-5.780128253583e-01,3.054974e-01
3,8,-5.857974887877e-01,3.214127e-01
3,9,-6.522780075097e-01,5.158671e-01
3,10,-6.927706004017e-01,2.975936e-01
3,11,-7.156755487201e-01,3.111154e-01
3,12,-7.242856619578e-01,2.572628e-01
3,13,-7.444989109091e-01,2.604152e-01
3,14,-7.512809857733e-01,9.200291e-02
3,15,-7.522861167991e-01,2.771278e-02
3,16,-7.524825436376e-01,3.186236e-02
3,17,-7.528299617858e-01,3.252526e-02
3,18,-7.544819312863e-01,7.981775e-02
3,19,-7.549903762025e-01,9.841016e-02
3,20,-7.555334870923e-01,1.101446e-01
3,21,-7.563430966449e-01,1.178548e-01
3,22,-7.574018707779e-01,7.862384e-02
3,23,-7.580498094248e-01,4.653352e-02
3,24,-7.592083846889e-01,7.430804e-02
3,25,-7.602162870484e-01,8.231161e-02
3,26,-7.609589868287e-01,3.487264e-02
3,27,-7.612728536205e-01,2.220443e-02
3,28,-7.613104024633e-01,6.598589e-03
3,29,-7.613198638433e-01,3.521772e-03
3,30,-7.613262183260e-01,9.093760e-04
3,31,-7.613264674827e-01,7.317033e-04
3,32,-7.613265895635e-01,1.520375e-04
3,33,-7.613265915204e-01,2.011028e-05
3,34,-7.613265916169e-01,1.959617e-05
3,35,-7.613265968178e-01,3.803154e-05
3,36,-7.613265968087e-01,3.353864e-05
3,37,-7.613265967908e-01,4.812365e-06
